Time|s,zon.T|degC
2463300,21.779718
2464200,21.902887
2465100,21.984674
2465315.8,21.999994
2465315.8,21.999994
2466000,21.788477
2466900,21.283594
2467800,20.856958
2468700,20.55404
2469600,20.351068
2470500,20.21844
2471400,20.132776
2472300,20.077478
2473200,20.041529
2474100,20.017664
2475000,20.001215
2475080.2,19.999994
2475080.2,19.999994
2475900,20.25915
2476800,20.807001
2477700,21.276178
2478600,21.602228
2479500,21.81341
2480400,21.946741
2480923,21.999994
2480923,21.999994
2481300,21.936335
2482200,21.469385
2483100,21.003992
2484000,20.657007
2484900,20.417627
2485800,20.25677
2486700,20.149195
2487600,20.076685
2488500,20.02688
2489158.8,19.999994
2489158.8,19.999994
2489400,20.018518
2490300,20.431238
2491200,20.960505
2492100,21.369226
2493000,21.643396
2493900,21.818384
2494800,21.928217
2495700,21.997004
2495750.8,21.999994
2495750.8,21.999994
2496600,21.690363
2497500,21.177668
2498400,20.76385
2499300,20.471277
2500200,20.273035
2501100,20.140345
2502000,20.051264
2502736.2,19.999994
2502736.2,19.999994
2502900,20.003168
2503800,20.366266
2504700,20.889246
2505600,21.302881
2506500,21.582392
2507400,21.761103
2508300,21.873041
2509200,21.942804
2510100,21.986383
2510495.2,21.999994
2510495.2,21.999994
2511000,21.85937
2511900,21.340387
2512800,20.86999
2513700,20.526941
2514600,20.291925
2515500,20.134058
2516400,20.028101
2516712,19.999994
2516712,19.999994
2517300,20.107538
2518200,20.59289
2519100,21.066614
2520000,21.407495
2520900,21.630243
2521800,21.770716
2522700,21.85821
2523600,21.912653
2524500,21.94671
2525400,21.968317
2526300,21.982325
2527200,21.991785
2528100,21.998499
2528345,21.999994
2528345,21.999994
2529000,21.76797
2529900,21.227594
2530800,20.770472
2531700,20.443384
2532600,20.221186
2533500,20.072748
2534123.8,19.999994
2534123.8,19.999994
2534400,20.00982
2535300,20.397394
2536200,20.89651
2537100,21.281855
2538000,21.540857
2538900,21.707026
2539800,21.812433
2540700,21.879816
2541600,21.923822
2542500,21.953516
2543400,21.974543
2544300,21.99029
2544974.2,21.999994
2544974.2,21.999994
2545200,21.965479
2546100,21.493586
2547000,20.986536
2547900,20.605219
2548800,20.343348
2549700,20.169489
2550600,20.055597
2551233.5,19.999994
2551233.5,19.999994
2551500,20.014551
2552400,20.415766
2553300,20.929651
2554200,21.327509
2555100,21.596338
2556000,21.770105
2556900,21.881342
2557800,21.953089
2558693,21.999994
2558693,21.999994
2558700,22.000269
2559600,21.64715
2560500,21.132837
2561400,20.726221
2562300,20.441614
2563200,20.250391
2564100,20.123621
2565000,20.039454
2565589,19.999994
2565589,19.999994
2565900,20.027674
2566800,20.454737
2567700,20.969843
2568600,21.362207
2569500,21.624628
2570400,21.792444
2571300,21.898401
2572200,21.965418
2572891.5,21.999994
2572891.5,21.999994
2573100,21.975946
2574000,21.526667
2574900,21.026697
2575800,20.646662
2576700,20.383448
2577600,20.206812
2578500,20.08938
2579400,20.01095
2579559.8,19.999994
2579559.8,19.999994
2580300,20.186213
2581200,20.702051
2582100,21.163874
2583000,21.489008
2583900,21.700678
2584800,21.834894
2585700,21.919641
2586600,21.973536
2587246,21.999994
2587246,21.999994
2587500,21.961878
2588400,21.493738
2589300,20.995783
2590200,20.620539
2591100,20.361322
2592000,20.187525
2592900,20.071863
2593723.2,19.999994
2593723.2,19.999994
2593800,19.997278
2594700,20.307337
2595600,20.827814
2596500,21.252222
2597400,21.542383
2598300,21.729334
2599200,21.847498
2600100,21.922113
2601000,21.969751
2601872.8,21.999994
2601872.8,21.999994
2601900,22.000147
2602800,21.624018
2603700,21.103144
2604600,20.693598
2605500,20.407007
2606400,20.214106
2607300,20.08581
2608200,20.00033
2608204.2,19.999994
2608204.2,19.999994
2609100,20.259607
2610000,20.777826
2610900,21.213068
2611800,21.513514
2612700,21.707758
2613600,21.830713
2614500,21.90838
2615400,21.957941
2616300,21.99029
2616660.5,21.999994
2616660.5,21.999994
2617200,21.839685
2618100,21.315638
2619000,20.850092
2619900,20.513483
2620800,20.284784
2621700,20.13299
2622600,20.033014
2623005,19.999994
2623005,19.999994
2623500,20.077082
2624400,20.551722
2625300,21.044794
2626200,21.407984
2627100,21.649805
2628000,21.806116
2628900,21.90719
2629800,21.973871
2630276.2,21.999994
2630276.2,21.999994
2630700,21.904383
2631600,21.409967
2632500,20.94195
2633400,20.599787
2634300,20.367975
2635200,20.215815
2636100,20.1177
2637000,20.055231
2637900,20.015833
2638427,19.999994
2638427,19.999994
2638800,20.054193
2639700,20.524134
2640600,21.051142
2641500,21.447382
2642400,21.712824
2643300,21.884119
2644200,21.993982
2644262.8,21.999994
2644262.8,21.999994
2645100,21.722437
2646000,21.228418
2646900,20.826746
2647800,20.543207
2648700,20.35229
2649600,20.225855
2650500,20.142267
2651400,20.086512
2652300,20.048609
2653200,20.022089
2654100,20.002832
2654256.2,19.999994
2654256.2,19.999994
2655000,20.215967
2655900,20.75738
2656800,21.236506
2657700,21.572992
2658600,21.79214
2659500,21.93139
2660161.8,21.999994
2660161.8,21.999994
2660400,21.978205
2661300,21.547937
2662200,21.069147
2663100,20.705042
2664000,20.452906
2664900,20.28393
2665800,20.17187
2666700,20.097406
2667600,20.047358
2668500,20.013025
2668945.8,19.999994
2668945.8,19.999994
2669400,20.080652
2670300,20.570826
2671200,21.085443
2672100,21.464533
2673000,21.715448
2673900,21.875513
2674800,21.97671
2675081.8,21.999994
2675081.8,21.999994
2675700,21.826014
2676600,21.323847
2677500,20.885248
2678400,20.56872
2679300,20.353144
2680200,20.209223
2681100,20.113306
2682000,20.048761
2682900,20.00451
2683012.5,19.999994
2683012.5,19.999994
2683800,20.22616
2684700,20.758814
2685600,21.22265
2686500,21.546259
2687400,21.755945
2688300,21.888361
2689200,21.97149
2689638.5,21.999994
2689638.5,21.999994
2690100,21.890924
2691000,21.392328
2691900,20.926233
2692800,20.583918
2693700,20.348993
2694600,20.19134
2695500,20.08584
2696400,20.01446
2696632.8,19.999994
2696632.8,19.999994
2697300,20.15481
2698200,20.665674
2699100,21.138819
2700000,21.474604
2700900,21.693232
2701800,21.831232
2702700,21.917505
2703600,21.971582
2704314.2,21.999994
2704314.2,21.999994
2704500,21.97973
2705400,21.532465
2706300,21.026087
2707200,20.639948
2708100,20.372217
2709000,20.192652
2709900,20.073664
2710731.8,19.999994
2710731.8,19.999994
2710800,19.997278
2711700,20.303583
2712600,20.826777
2713500,21.256586
2714400,21.553553
2715300,21.748316
2716200,21.875269
2717100,21.95962
2717690,21.999994
2717690,21.999994
2718000,21.951227
2718900,21.487726
2719800,21.013086
2720700,20.661402
2721600,20.423273
2722500,20.268244
2723400,20.169733
2724300,20.108362
2725200,20.070978
2726100,20.048944
2727000,20.036615
2727900,20.030268
2728800,20.027552
2729700,20.026972
2730600,20.02743
2731500,20.028284
2732400,20.029047
2733300,20.029413
2734200,20.02917
2735100,20.028193
2736000,20.026423
2736900,20.023798
2737800,20.020288
2738700,20.015833
2739600,20.010492
2740500,20.004389
2741096.2,19.999994
2741096.2,19.999994
2741400,20.038843
2742300,20.49267
2743200,21.030512
2744100,21.438807
2745000,21.711267
2745900,21.885004
2746800,21.994104
2746863.2,21.999994
2746863.2,21.999994
2747700,21.720057
2748600,21.222162
2749500,20.816004
2750400,20.527796
2751300,20.332209
2752200,20.201166
2753100,20.113153
2754000,20.053095
2754900,20.011103
2755197.5,19.999994
2755197.5,19.999994
2755800,20.137201
2756700,20.651636
2757600,21.142328
2758500,21.493586
2759400,21.722925
2760300,21.867762
2761200,21.958277
2761820,21.999994
2761820,21.999994
2762100,21.959345
2763000,21.496607
2763900,21.00857
2764800,20.64065
2765700,20.385859
2766600,20.21438
2767500,20.099604
2768400,20.02218
2768737,19.999994
2768737,19.999994
2769300,20.10818
2770200,20.601862
2771100,21.087885
2772000,21.438776
2772900,21.668543
2773800,21.813776
2774700,21.904566
2775600,21.96139
2776500,21.997248
2776589,21.999994
2776589,21.999994
2777400,21.693384
2778300,21.166254
2779200,20.738794
2780100,20.436243
2781000,20.231165
2781900,20.093897
2782800,20.001734
2782821,19.999994
2782821,19.999994
2783700,20.246302
2784600,20.760279
2785500,21.194605
2786400,21.494257
2787300,21.68719
2788200,21.808405
2789100,21.884058
2790000,21.931574
2790900,21.961908
2791800,21.981897
2792700,21.995752
2793043.2,21.999994
2793043.2,21.999994
2793600,21.82458
2794500,21.292292
2795400,20.824976
2796300,20.488459
2797200,20.260584
2798100,20.110163
2799000,20.012049
2799143,19.999994
2799143,19.999994
2799900,20.186579
2800800,20.699152
2801700,21.157953
2802600,21.483149
2803500,21.69787
2804400,21.837488
2805300,21.92956
2806200,21.992395
2806333.5,21.999994
2806333.5,21.999994
2807100,21.737268
2808000,21.2279
2808900,20.811274
2809800,20.519129
2810700,20.325006
2811600,20.19903
2812500,20.118097
2813400,20.066126
2814300,20.032587
2815200,20.010675
2815818.2,19.999994
2815818.2,19.999994
2816100,20.03213
2817000,20.475824
2817900,21.014856
2818800,21.42785
2819700,21.705927
2820600,21.8854
2821498,21.999994
2821498,21.999994
2821500,22.000208
2822400,21.69201
2823300,21.20318
2824200,20.81167
2825100,20.536219
2826000,20.350641
2826900,20.22738
2827800,20.145502
2828700,20.09054
2829600,20.052942
2830500,20.026484
2831400,20.007135
2831805.8,19.999994
2831805.8,19.999994
2832300,20.099726
2833200,20.605097
2834100,21.119043
2835000,21.49447
2835900,21.742273
2836800,21.900232
2837697.8,21.999994
2837697.8,21.999994
2837700,22.000177
2838600,21.681574
2839500,21.185541
2840400,20.788965
2841300,20.509943
2842200,20.321894
2843100,20.196955
2844000,20.114008
2844900,20.058405
2845800,20.020472
2846463.2,19.999994
2846463.2,19.999994
2846700,20.019617
2847600,20.43667
2848500,20.971674
2849400,21.385706
2850300,21.664454
2851200,21.84344
2852100,21.956842
2852589,21.999994
2852589,21.999994
2853000,21.919825
2853900,21.441126
2854800,20.97732
2855700,20.634394
2856600,20.399195
2857500,20.24212
2858400,20.137995
2859300,20.06869
2860200,20.021906
2860774.2,19.999994
2860774.2,19.999994
2861100,20.03811
2862000,20.485498
2862900,21.010431
2863800,21.408197
2864700,21.674128
2865600,21.844477
2866500,21.952448
2867077.8,21.999994
2867077.8,21.999994
2867400,21.949823
2868300,21.485651
2869200,21.009333
2870100,20.652857
2871000,20.407404
2871900,20.24325
2872800,20.134394
2873700,20.061945
2874600,20.013117
2874914,19.999994
2874914,19.999994
2875500,20.128504
2876400,20.639612
2877300,21.133204
2878200,21.488855
2879100,21.722834
2880000,21.87237
2880900,21.967798
2881321.5,21.999994
2881321.5,21.999994
2881800,21.88833
2882700,21.395655
2883600,20.93905
2884500,20.606195
2885400,20.380365
2886300,20.231684
2887200,20.135035
2888100,20.07226
2889000,20.031275
2889900,20.004267
2890084.8,19.999994
2890084.8,19.999994
2890800,20.199884
2891700,20.740168
2892600,21.22793
2893500,21.57583
2894400,21.807032
2895300,21.95846
2895630,21.999994
2895630,21.999994
2896200,21.870234
2897100,21.397028
2898000,20.972345
2898900,20.666254
2899800,20.46029
2900700,20.325708
2901600,20.238855
2902500,20.182764
2903400,20.146204
2904300,20.121912
2905200,20.105402
2906100,20.093775
2907000,20.08526
2907900,20.078669
2908800,20.073175
2909700,20.068232
2910600,20.063562
2911500,20.058954
2912400,20.054224
2913300,20.04925
2914200,20.044031
2915100,20.038507
2916000,20.03277
2916900,20.02688
2917800,20.02096
2918700,20.014978
2919600,20.009027
2920500,20.003046
2920955.8,19.999994
2920955.8,19.999994
2921400,20.083735
2922300,20.582453
2923200,21.107141
2924100,21.494135
2925000,21.750513
2925900,21.9143
2926611,21.999994
2926611,21.999994
2926800,21.991053
2927700,21.586542
2928600,21.108393
2929500,20.740747
2930400,20.485224
2931300,20.313745
2932200,20.199976
2933100,20.124353
2934000,20.073542
2934900,20.038721
2935800,20.014154
2936485,19.999994
2936485,19.999994
2936700,20.017267
2937600,20.430292
2938500,20.970728
2939400,21.391077
2940300,21.674524
2941200,21.856592
2942100,21.97198
2942398.2,21.999994
2942398.2,21.999994
2943000,21.839472
2943900,21.343805
2944800,20.906794
2945700,20.590845
2946600,20.375818
2947500,20.2326
2948400,20.137598
2949300,20.074183
2950200,20.031214
2951100,20.001337
2951149,19.999994
2951149,19.999994
2952000,20.268396
2952900,20.81048
2953800,21.269922
2954700,21.588373
2955600,21.794886
2956500,21.92602
2957278,21.999994
2957278,21.999994
2957400,21.9974
2958300,21.606531
2959200,21.113886
2960100,20.73144
2961000,20.4649
2961900,20.285883
2962800,20.16717
2963700,20.088434
2964600,20.03576
2965499.8,19.999994
2965499.8,19.999994
2965500,19.999994
2966400,20.29281
2967300,20.833765
2968200,21.284815
2969100,21.596521
2970000,21.799372
2970900,21.92956
2971622.8,21.999994
2971622.8,21.999994
2971800,21.990015
2972700,21.579828
2973600,21.09646
2974500,20.726618
2975400,20.471277
2976300,20.301691
2977200,20.191156
2978100,20.11999
2979000,20.074762
2979900,20.04635
2980800,20.02859
2981700,20.017511
2982600,20.010553
2983500,20.006159
2984400,20.003351
2985300,20.00155
2986200,20.00036
2986532.2,19.999994
2986532.2,19.999994
2987100,20.137873
2988000,20.668665
2988900,21.182978
2989800,21.5552
2990700,21.801447
2991600,21.959833
2991910,21.999994
2991910,21.999994
2992500,21.862116
2993400,21.385645
2994300,20.959406
2995200,20.650324
2996100,20.439905
2997000,20.299768
2997900,20.20675
2998800,20.144495
2999700,20.101954
3000600,20.072046
3001500,20.050135
3002400,20.033411
3003300,20.019983
3004200,20.0086
3004966.8,19.999994
3004966.8,19.999994
3005100,20.006525
3006000,20.385431
3006900,20.933191
3007800,21.368372
3008700,21.663507
3009600,21.853113
3010500,21.972834
3010778.8,21.999994
3010778.8,21.999994
3011400,21.83172
3012300,21.336145
3013200,20.90182
3014100,20.587885
3015000,20.373774
3015900,20.230555
3016800,20.134943
3017700,20.070429
3018600,20.026056
3019321.5,19.999994
3019321.5,19.999994
3019500,20.00921
3020400,20.397028
3021300,20.932398
3022200,21.352808
3023100,21.6365
3024000,21.818048
3024900,21.932123
3025742,21.999994
3025742,21.999994
3025800,22.00088
3026700,21.632318
3027600,21.128046
3028500,20.731256
3029400,20.452845
3030300,20.264704
3031200,20.13885
3032100,20.054255
3032934.5,19.999994
3032934.5,19.999994
3033000,19.998407
3033900,20.313532
3034800,20.841578
3035700,21.271936
3036600,21.565546
3037500,21.75384
3038400,21.871881
3039300,21.945368
3040200,21.991236
3040433,21.999994
3040433,21.999994
3041100,21.777643
3042000,21.25146
3042900,20.80462
3043800,20.484095
3044700,20.265772
3045600,20.11941
3046500,20.021173
3046750,19.999994
3046750,19.999994
3047400,20.135859
3048300,20.633204
3049200,21.100733
3050100,21.433802
3051000,21.650934
3051900,21.788233
3052800,21.87469
3053700,21.929773
3054600,21.965998
3055500,21.991114
3055897.8,21.999994
3055897.8,21.999994
3056400,21.856745
3057300,21.33578
3058200,20.867212
3059100,20.529108
3060000,20.301386
3060900,20.152643
3061800,20.057276
3062645.2,19.999994
3062645.2,19.999994
3062700,19.998438
3063600,20.311487
3064500,20.846949
3065400,21.288904
3066300,21.59582
3067200,21.798365
3068100,21.931238
3068764.8,21.999994
3068764.8,21.999994
3069000,21.979548
3069900,21.555017
3070800,21.083277
3071700,20.727533
3072600,20.484583
3073500,20.32516
3074400,20.22259
3075300,20.157251
3076200,20.115778
3077100,20.08932
3078000,20.072107
3078900,20.060389
3079800,20.051844
3080700,20.044947
3081600,20.038752
3082500,20.032587
3083400,20.026087
3084300,20.018946
3085200,20.011103
3086100,20.00265
3086370.5,19.999994
3086370.5,19.999994
3087000,20.16134
3087900,20.693262
3088800,21.19024
3089700,21.543879
3090600,21.774134
3091500,21.919092
3092284.8,21.999994
3092284.8,21.999994
3092400,21.998682
3093300,21.613245
3094200,21.119806
3095100,20.73443
3096000,20.464136
3096900,20.281
3097800,20.157892
3098700,20.074549
3099600,20.017023
3099940,19.999994
3099940,19.999994
3100500,20.113337
3101400,20.613764
3102300,21.105036
3103200,21.459284
3104100,21.690943
3105000,21.837091
3105900,21.928064
3106800,21.984552
3107144.5,21.999994
3107144.5,21.999994
3107700,21.838892
3108600,21.320398
3109500,20.859491
3110400,20.524683
3111300,20.295374
3112200,20.141108
3113100,20.037256
3113531.5,19.999994
3113531.5,19.999994
3114000,20.065516
3114900,20.528193
3115800,21.017664
3116700,21.377436
3117600,21.61413
3118500,21.763575
3119400,21.8565
3120300,21.913935
3121200,21.949457
3122100,21.97146
3123000,21.985224
3123900,21.993952
3124800,21.999598
3124881.5,21.999994
3124881.5,21.999994
3125700,21.6719
3126600,21.132624
3127500,20.697962
3128400,20.390558
3129300,20.181879
3130200,20.041712
3130554.5,19.999994
3130554.5,19.999994
3131100,20.079615
3132000,20.542902
3132900,21.011805
3133800,21.352137
3134700,21.574915
3135600,21.715204
3136500,21.802301
3137400,21.856287
3138300,21.890162
3139200,21.912012
3140100,21.926935
3141000,21.938044
3141900,21.94732
3142800,21.955988
3143700,21.964838
3144600,21.974268
3145500,21.984522
3146400,21.995783
3146717.5,21.999994
3146717.5,21.999994
3147300,21.812677
3148200,21.283777
3149100,20.826807
3150000,20.501612
3150900,20.284662
3151800,20.144434
3152700,20.055689
3153600,20.000635
3153613.8,19.999994
3153613.8,19.999994
3154500,20.27801
3155400,20.817102
3156300,21.272516
3157200,21.59112
3158100,21.801722
3159000,21.93963
3159552,21.999994
3159552,21.999994
3159900,21.949396
3160800,21.497797
3161700,21.039454
3162600,20.699213
3163500,20.46734
3164400,20.314386
3165300,20.214716
3166200,20.149714
3167100,20.106836
3168000,20.077814
3168900,20.057215
3169800,20.04165
3170700,20.028894
3171600,20.017603
3172500,20.007044
3173121.8,19.999994
3173121.8,19.999994
3173400,20.031763
3174300,20.473627
3175200,21.01092
3176100,21.420893
3177000,21.694544
3177900,21.868647
3178800,21.977503
3179054.2,21.999994
3179054.2,21.999994
3179700,21.814997
3180600,21.313044
3181500,20.87774
3182400,20.563349
3183300,20.348413
3184200,20.203882
3185100,20.10644
3186000,20.039728
3186741.2,19.999994
3186741.2,19.999994
3186900,20.004572
3187800,20.373041
3188700,20.90133
3189600,21.31869
3190500,21.600275
3191400,21.779871
3192300,21.891962
3193200,21.96142
3193984.2,21.999994
3193984.2,21.999994
3194100,21.993769
3195000,21.578943
3195900,21.067438
3196800,20.670801
3197700,20.393244
3198600,20.205317
3199500,20.078974
3200317.2,19.999994
3200317.2,19.999994
3200400,19.996607
3201300,20.303522
3202200,20.818201
3203100,21.236536
3204000,21.521265
3204900,21.703272
3205800,21.816858
3206700,21.887201
3207600,21.930689
3208500,21.957758
3209400,21.974695
3210300,21.985498
3211200,21.992548
3212100,21.997278
3212817.5,21.999994
3212817.5,21.999994
3213000,21.975275
3213900,21.509394
3214800,20.98968
3215700,20.594019
3216600,20.319147
3217500,20.133692
3218400,20.009333
3218484.2,19.999994
3218484.2,19.999994
3219300,20.196894
3220200,20.69494
3221100,21.1289
3222000,21.430658
3222900,21.625116
3223800,21.747004
3224700,21.823023
3225600,21.870935
3226500,21.902063
3227400,21.923426
3228300,21.939264
3229200,21.952295
3230100,21.964045
3231000,21.97558
3231900,21.987452
3232798.8,21.999994
3232798.8,21.999994
3232800,22.000025
3233700,21.631739
3234600,21.108667
3235500,20.699488
3236400,20.416986
3237300,20.231195
3238200,20.112299
3239100,20.037897
3239815.5,19.999994
3239815.5,19.999994
3240000,20.008448
3240900,20.396723
3241800,20.934748
3242700,21.361444
3243600,21.654596
3244500,21.847712
3245400,21.974634
3245634,21.999994
3245634,21.999994
3246300,21.817835
3247200,21.331903
3248100,20.915094
3249000,20.618189
3249900,20.419214
3250800,20.289118
3251700,20.20489
3252600,20.150263
3253500,20.114344
3254400,20.090082
3255300,20.07281
3256200,20.059565
3257100,20.048487
3258000,20.038477
3258900,20.028894
3259800,20.019526
3260700,20.010187
3261600,20.000849
3261681,19.999994
3261681,19.999994
3262500,20.25973
3263400,20.807764
3264300,21.276392
3265200,21.60116
3266100,21.810785
3267000,21.942682
3267578.2,21.999994
3267578.2,21.999994
3267900,21.953943
3268800,21.497156
3269700,21.024103
3270600,20.668543
3271500,20.422571
3272400,20.257044
3273300,20.146296
3274200,20.07165
3275100,20.02041
3275571,19.999994
3275571,19.999994
3276000,20.067041
3276900,20.542353
3277800,21.053064
3278700,21.430872
3279600,21.680628
3280500,21.83932
3281400,21.938898
3282273.2,21.999994
3282273.2,21.999994
3282300,22.00088
3283200,21.643854
3284100,21.134027
3285000,20.730768
3285900,20.447565
3286800,20.25628
3287700,20.128565
3288600,20.042994
3289231,19.999994
3289231,19.999994
3289500,20.018549
3290400,20.428492
3291300,20.945765
3292200,21.34347
3293100,21.60998
3294000,21.780176
3294900,21.88714
3295800,21.95434
3296700,21.996973
3296782,21.999994
3296782,21.999994
3297600,21.693415
3298500,21.169764
3299400,20.745752
3300300,20.44604
3301200,20.24328
3302100,20.107935
3303000,20.01742
3303222.5,19.999994
3303222.5,19.999994
3303900,20.151453
3304800,20.65594
3305700,21.122675
3306600,21.454004
3307500,21.669977
3308400,21.806635
3309300,21.89245
3310200,21.946741
3311100,21.981775
3311765.8,21.999994
3311765.8,21.999994
3312000,21.965174
3312900,21.496515
3313800,20.993494
3314700,20.614985
3315600,20.355036
3316500,20.182642
3317400,20.070154
3318260.8,19.999994
3318260.8,19.999994
3318300,19.998133
3319200,20.293634
3320100,20.822565
3321000,21.262262
3321900,21.568445
3322800,21.770838
3323700,21.903986
3324600,21.99328
3324683.5,21.999994
3324683.5,21.999994
3325500,21.725275
3326400,21.228876
3327300,20.82754
3328200,20.547937
3329100,20.363794
3330000,20.246088
3330900,20.172571
3331800,20.12768
3332700,20.101038
3333600,20.085901
3334500,20.077906
3335400,20.074183
3336300,20.07287
3337200,20.072779
3338100,20.073084
3339000,20.073298
3339900,20.073084
3340800,20.07226
3341700,20.070612
3342600,20.068048
3343500,20.064539
3344400,20.060083
3345300,20.054834
3346200,20.049006
3347100,20.04275
3348000,20.036188
3348900,20.029413
3349800,20.022486
3350700,20.015436
3351600,20.008326
3352500,20.001154
3352642.5,19.999994
3352642.5,19.999994
3353400,20.227716
3354300,20.774744
3355200,21.255304
3356100,21.591791
3357000,21.81045
3357900,21.949
3358374,21.999994
3358374,21.999994
3358800,21.920404
3359700,21.448511
3360600,20.991755
3361500,20.65365
3362400,20.42135
3363300,20.265772
3364200,20.162195
3365100,20.09286
3366000,20.04571
3366900,20.012812
3367352.2,19.999994
3367352.2,19.999994
3367800,20.078485
3368700,20.56701
3369600,21.082209
3370500,21.462
3371400,21.713282
3372300,21.873468
3373200,21.974573
3373510,21.999994
3373510,21.999994
3374100,21.839289
3375000,21.33816
3375900,20.895472
3376800,20.57516
3377700,20.356958
3378600,20.21142
3379500,20.11471
3380400,20.049982
3381300,20.005945
3381451.2,19.999994
3381451.2,19.999994
3382200,20.206903
3383100,20.738
3384000,21.208796
3384900,21.539362
3385800,21.754541
3386700,21.891077
3387600,21.977411
3387922.8,21.999994
3387922.8,21.999994
3388500,21.83999
3389400,21.333979
3390300,20.886164
3391200,20.562159
3392100,20.341547
3393000,20.194452
3393900,20.096796
3394800,20.031519
3395404.2,19.999994
3395404.2,19.999994
3395700,20.027643
3396600,20.457209
3397500,20.980066
3398400,21.380121
3399300,21.649164
3400200,21.82287
3401100,21.934473
3401891.2,21.999994
3401891.2,21.999994
3402000,21.997828
3402900,21.608515
3403800,21.114618
3404700,20.732996
3405600,20.469812
3406500,20.296442
3407400,20.185328
3408300,20.115747
3409200,20.073298
3410100,20.048151
3411000,20.0339
3411900,20.026697
3412800,20.024439
3413700,20.026056
3414600,20.030664
3415500,20.037409
3416400,20.045282
3417300,20.053675
3418200,20.06225
3419100,20.070734
3420000,20.078943
3420900,20.086756
3421800,20.094141
3422700,20.101007
3423600,20.107264
3424500,20.112787
3425400,20.117456
3426300,20.12124
3427200,20.124048
3428100,20.125849
3429000,20.126581
3429900,20.126215
3430800,20.124842
3431700,20.122583
3432600,20.119593
3433500,20.116053
3434400,20.112146
3435300,20.107935
3436200,20.10354
3437100,20.098993
3438000,20.094355
3438900,20.089655
3439800,20.084894
3440700,20.080133
3441600,20.075312
3442500,20.07046
3443400,20.065546
3444300,20.060602
3445200,20.055628
3446100,20.050592
3447000,20.045557
3447900,20.04046
3448800,20.035364
3449700,20.030237
3450600,20.02505
3451500,20.01983
3452400,20.014551
3453300,20.00918
3454200,20.003778
3454824.8,19.999994
3454824.8,19.999994
3455100,20.03219
3456000,20.476892
3456900,21.019068
3457800,21.434168
3458700,21.712763
3459600,21.891565
3460450.5,21.999994
3460450.5,21.999994
3460500,22.002954
3461400,21.665888
3462300,21.178736
3463200,20.792719
3464100,20.521845
3465000,20.339441
3465900,20.218317
3466800,20.137873
3467700,20.083948
3468600,20.047083
3469500,20.021143
3470400,20.00213
3470519.5,19.999994
3470519.5,19.999994
3471300,20.235498
3472200,20.779352
3473100,21.252954
3474000,21.583948
3474900,21.799097
3475800,21.935755
3476426.2,21.999994
3476426.2,21.999994
3476700,21.96905
3477600,21.527643
3478500,21.05218
3479400,20.692743
3480300,20.4443
3481200,20.277887
3482100,20.167536
3483000,20.094294
3483900,20.045313
3484800,20.012323
3485252.5,19.999994
3485252.5,19.999994
3485700,20.07934
3486600,20.570581
3487500,21.089746
3488400,21.474909
3489300,21.732874
3490200,21.900965
3490989.5,21.999994
3490989.5,21.999994
3491100,22.00149
3492000,21.636683
3492900,21.160547
3493800,20.79214
3494700,20.53921
3495600,20.374079
3496500,20.269617
3497400,20.2055
3498300,20.16775
3499200,20.14712
3500100,20.137476
3501000,20.134943
3501900,20.136927
3502800,20.141718
3503700,20.148249
3504600,20.155725
3505500,20.16366
3506400,20.171625
3507300,20.179438
3508200,20.186823
3509100,20.193659
3510000,20.199793
3510900,20.205133
3511800,20.209589
3512700,20.213129
3513600,20.215784
3514500,20.217463
3515400,20.218225
3516300,20.217981
3517200,20.216822
3518100,20.214869
3519000,20.212244
3519900,20.209192
3520800,20.205805
3521700,20.202265
3522600,20.198511
3523500,20.194605
3524400,20.190546
3525300,20.186365
3526200,20.182093
3527100,20.17782
3528000,20.173517
3528900,20.169214
3529800,20.164911
3530700,20.160608
3531600,20.156275
3532500,20.151972
3533400,20.147638
3534300,20.143274
3535200,20.13888
3536100,20.134424
3537000,20.129969
3537900,20.125483
3538800,20.121027
3539700,20.11654
3540600,20.112055
3541500,20.107569
3542400,20.103113
3543300,20.098627
3544200,20.09411
3545100,20.089594
3546000,20.085077
3546900,20.08053
3547800,20.075983
3548700,20.071405
3549600,20.066828
3550500,20.06222
3551400,20.057611
3552300,20.053003
3553200,20.048365
3554100,20.043726
3555000,20.039057
3555900,20.034357
3556800,20.029627
3557700,20.024836
3558600,20.020014
3559500,20.015162
3560400,20.010279
3561300,20.005365
3562200,20.000422
3562275.5,19.999994
3562275.5,19.999994
3563100,20.266443
3564000,20.819147
3564900,21.291468
3565800,21.619928
3566700,21.833368
3567600,21.969202
3567876.5,21.999994
3567876.5,21.999994
3568500,21.837885
3569400,21.350122
3570300,20.922327
3571200,20.614191
3572100,20.405817
3573000,20.268702
3573900,20.179895
3574800,20.123102
3575700,20.087488
3576600,20.065973
3577500,20.053888
3578400,20.048273
3579300,20.047205
3580200,20.049341
3581100,20.053766
3582000,20.0599
3582900,20.067286
3583800,20.075647
3584700,20.084803
3585600,20.09463
3586500,20.105005
3587400,20.115839
3588300,20.1271
3589200,20.138575
3590100,20.15011
3591000,20.161432
3591900,20.172297
3592800,20.18252
3593700,20.19192
3594600,20.200495
3595500,20.208246
3596400,20.215296
3597300,20.221735
3598200,20.227564
3599100,20.23263
3600000,20.23678
3600900,20.239832
3601800,20.241755
3602700,20.242579
3603600,20.242365
3604500,20.241327
