Time|s,weaBus.TDryBul|degC,weaBus.HGloHor|W/m2
1.39554e+07,24.700006,896
1.39563e+07,24.85,842.7382
1.39572e+07,24.999994,756.5115
1.39581e+07,25.164057,668.779
1.3959e+07,25.337488,611
1.39599e+07,25.492182,596.8217
1.39608e+07,25.6,604.1737
1.39617e+07,25.642176,610.93884
1.39626e+07,25.637506,595
1.39635e+07,25.614069,550.7894
1.39644e+07,25.6,495.7684
1.39653e+07,25.614069,442.36316
1.39662e+07,25.637506,403
1.39671e+07,25.642176,381.79578
1.3968e+07,25.6,368.40543
1.39689e+07,25.492182,353.56238
1.39698e+07,25.337488,328
1.39707e+07,25.164057,290.30765
1.39716e+07,24.999994,248.24794
1.39725e+07,24.85,206.31427
1.39734e+07,24.700006,169
1.39743e+07,24.550013,136.13954
1.39752e+07,24.399988,105.29553
1.39761e+07,24.242182,77.55376
1.3977e+07,24.0375,54
1.39779e+07,23.739069,34.405094
1.39788e+07,23.300013,18.594744
1.39797e+07,22.65481,7.7370214
1.39806e+07,21.829462,3
1.39815e+07,20.914392,1.8071362
1.39824e+07,19.999994,0.85634327
1.39833e+07,19.00268,0.22737873
1.39842e+07,17.899378,0
1.39851e+07,16.871393,0
1.3986e+07,16.1,0
1.39869e+07,15.741816,0
1.39878e+07,15.685816,0
1.39887e+07,15.711939,0
1.39896e+07,15.6,0
1.39905e+07,15.295404,0
1.39914e+07,14.942072,0
1.39923e+07,14.617701,0
1.39932e+07,14.399988,0
1.39941e+07,14.312464,0
1.3995e+07,14.305048,0
1.39959e+07,14.345118,0
1.39968e+07,14.399988,0
1.39977e+07,14.513575,0
1.39986e+07,14.701441,0
1.39995e+07,14.888605,0
1.40004e+07,14.999994,0
1.40013e+07,14.781,0
1.40022e+07,14.225763,0
1.40031e+07,13.632654,0
1.4004e+07,13.300013,0
1.40049e+07,13.442926,0
1.40058e+07,13.875788,0
1.40067e+07,14.29574,0
1.40076e+07,14.399988,0
1.40085e+07,14.084772,0
1.40094e+07,13.580622,0
1.40103e+07,13.086145,1.3971775
1.40112e+07,12.800013,5.475806
1.40121e+07,12.709864,12.066532
1.4013e+07,12.67544,21
1.40139e+07,12.703302,35.487553
1.40148e+07,12.800013,58.418423
1.40157e+07,12.94375,89.14008
1.40166e+07,13.141657,127
1.40175e+07,13.44375,169.17525
1.40184e+07,13.899988,213.0891
1.40193e+07,14.532709,258.4584
1.40202e+07,15.270533,305
1.40211e+07,16.023096,353.35162
1.4022e+07,16.700006,403.321
1.40229e+07,17.308924,453.37988
1.40238e+07,17.898218,502
1.40247e+07,18.43838,545.85535
1.40256e+07,18.899988,582.7229
1.40265e+07,19.245478,612.72906
1.40274e+07,19.500422,636
1.40283e+07,19.730158,644.93866
1.40292e+07,19.999994,639.2243
1.40301e+07,20.440943,629.89777
1.4031e+07,21.005823,628
1.40319e+07,21.492823,643.8662
1.40328e+07,21.700006,672.64636
1.40337e+07,21.492823,702.60333
1.40346e+07,21.005823,722
1.40355e+07,20.440943,687.2739
1.40364e+07,19.999994,598.6097
1.40373e+07,19.696436,509.8906
1.40382e+07,19.410517,475
1.40391e+07,19.144342,527.1432
1.404e+07,18.899988,629.48047
1.40409e+07,18.730433,730.8275
1.40418e+07,18.680536,780
1.40427e+07,18.74035,785.1958
1.40436e+07,18.899988,786.99835
1.40445e+07,19.531641,782.8017
1.40454e+07,20.653131,770
1.40463e+07,21.723047,751.78125
1.40472e+07,22.200006,732.97284
1.40481e+07,22.200006,713.42804
1.4049e+07,22.200006,693
1.40499e+07,22.200006,671.30347
1.40508e+07,22.200006,647.47784
1.40517e+07,22.200006,620.6633
1.40526e+07,22.200006,590
1.40535e+07,22.200006,533.7425
1.40544e+07,22.200006,448.1042
1.40553e+07,22.007349,359.16385
1.40562e+07,21.552942,293
1.40571e+07,21.022058,248.3124
1.4058e+07,20.6,207.74907
1.40589e+07,20.292017,173.31122
1.40598e+07,19.984552,147
1.40607e+07,19.68484,125.721016
1.40616e+07,19.399988,105.17021
1.40625e+07,19.124994,85.5343
1.40634e+07,18.85,67
1.40643e+07,18.575006,47.5114
1.40652e+07,18.300013,27.618317
1.40661e+07,18.024988,11.4160795
1.4067e+07,17.749994,3
1.40679e+07,17.475,0.7549342
1.40688e+07,17.200006,0
1.40697e+07,16.925013,0
1.40706e+07,16.649988,0
1.40715e+07,16.374994,0
1.40724e+07,16.1,0
1.40733e+07,15.892969,0
1.40742e+07,15.781244,0
1.40751e+07,15.703913,0
1.4076e+07,15.6,0
1.40769e+07,15.455469,0
1.40778e+07,15.302088,0
1.40787e+07,15.147669,0
1.40796e+07,14.999994,0
1.40805e+07,14.941095,0
1.40814e+07,14.984613,0
1.40823e+07,15.035791,0
1.40832e+07,14.999994,0
1.40841e+07,14.711847,0
1.4085e+07,14.20083,0
1.40859e+07,13.664362,0
1.40868e+07,13.300013,0
1.40877e+07,13.132074,0
1.40886e+07,13.064722,0
1.40895e+07,13.115015,0
1.40904e+07,13.300013,0
1.40913e+07,13.679773,0
1.40922e+07,14.196375,0
1.40931e+07,14.689783,0
1.4094e+07,14.999994,0
1.40949e+07,15.161829,0
1.40958e+07,15.316248,0
1.40967e+07,15.462519,0.4627404
1.40976e+07,15.6,2.0673077
1.40985e+07,15.731348,5.1382213
1.40994e+07,15.859125,10
1.41003e+07,15.982325,21.308352
1.41012e+07,16.1,40.956886
1.41021e+07,16.14834,65.126976
1.4103e+07,16.114313,90
1.41039e+07,16.073145,114.50971
1.41048e+07,16.1,141.5743
1.41057e+07,16.23321,173.35173
1.41066e+07,16.460932,212
1.41075e+07,16.783197,262.6862
1.41084e+07,17.200006,324.19348
1.41093e+07,17.716822,389.10403
1.41102e+07,18.29748,450
1.41111e+07,18.879389,504.13458
1.4112e+07,19.399988,553.0262
1.41129e+07,19.858606,595.65466
1.41138e+07,20.295496,631
1.41147e+07,20.70965,609.8717
1.41156e+07,21.1,523.3776
1.41165e+07,21.458796,430.94467
1.41174e+07,21.770319,392
1.41183e+07,22.021692,416.99872
1.41192e+07,22.200006,462.30478
1.41201e+07,22.26388,506.20844
1.4121e+07,22.232874,527
1.41219e+07,22.18542,528.5379
1.41228e+07,22.200006,526.7688
1.41237e+07,22.321314,518.1153
1.41246e+07,22.501764,499
1.41255e+07,22.68136,469.091
1.41264e+07,22.800013,433.61462
1.41273e+07,22.788813,397.33093
1.41282e+07,22.651941,365
1.41291e+07,22.439112,339.63568
1.413e+07,22.200006,320.7963
1.41309e+07,21.723658,308.05878
1.41318e+07,20.982141,301
1.41327e+07,20.299555,335.39685
1.41336e+07,19.999994,415.5854
1.41345e+07,20.306635,493.98123
1.41354e+07,21.001001,523
1.41363e+07,21.744867,497.68686
1.41372e+07,22.200006,455.5295
1.41381e+07,22.397455,412.60742
1.4139e+07,22.578547,385
1.41399e+07,22.720362,375.64917
1.41408e+07,22.800013,371.32138
1.41417e+07,22.847132,363.83292
1.41426e+07,22.88473,345
1.41435e+07,22.88,316.7303
1.41444e+07,22.800013,286.5972
1.41453e+07,22.659723,254.91548
1.41462e+07,22.50445,222
1.41471e+07,22.34698,186.7432
1.4148e+07,22.200006,149.49261
1.41489e+07,22.072657,112.74573
1.41498e+07,21.956263,79
1.41507e+07,21.836725,50.906948
1.41516e+07,21.700006,29.581175
1.41525e+07,21.482538,15.214815
1.41534e+07,21.1784,8
1.41543e+07,20.860071,4.7390623
1.41552e+07,20.6,2.2125
1.41561e+07,20.429773,0.5796875
1.4157e+07,20.30285,0
1.41579e+07,20.174494,0
1.41588e+07,19.999994,0
1.41597e+07,19.749506,0
1.41606e+07,19.452845,0
1.41615e+07,19.154749,0
1.41624e+07,18.899988,0
1.41633e+07,18.697596,0
1.41642e+07,18.528406,0
1.41651e+07,18.395014,0
1.4166e+07,18.300013,0
1.41669e+07,18.270594,0
1.41678e+07,18.296595,0
1.41687e+07,18.324305,0
1.41696e+07,18.300013,0
1.41705e+07,18.183527,0
1.41714e+07,18.015924,0
1.41723e+07,17.86535,0
1.41732e+07,17.800013,0
1.41741e+07,17.800013,0
1.4175e+07,17.800013,0
1.41759e+07,17.800013,0
1.41768e+07,17.800013,0
1.41777e+07,17.800013,0
1.41786e+07,17.800013,0
1.41795e+07,17.800013,0
1.41804e+07,17.800013,0
1.41813e+07,17.686152,0
1.41822e+07,17.446436,0
1.41831e+07,17.233484,1.0345395
1.4184e+07,17.200006,4.1754384
1.41849e+07,17.327753,9.478619
1.41858e+07,17.483576,17
1.41867e+07,17.647577,29.189909
1.41876e+07,17.800013,47.19063
1.41885e+07,17.922876,69.09604
1.41894e+07,18.029383,93
1.41903e+07,18.146173,117.22381
1.41912e+07,18.300013,142.99564
1.41921e+07,18.684595,172.76964
1.4193e+07,19.336023,209
1.41939e+07,20.044428,250.0885
1.41948e+07,20.6,292.3761
1.41957e+07,21.000483,335.22565
1.41966e+07,21.392115,378
1.41975e+07,21.787653,422.4688
1.41984e+07,22.200006,468.72574
1.41993e+07,22.624994,513.6198
1.42002e+07,23.050013,554
1.42011e+07,23.475,561.5812
1.4202e+07,23.899988,528.0602
1.42029e+07,24.325006,480.2591
1.42038e+07,24.749994,445
1.42047e+07,25.175013,427.14294
1.42056e+07,25.6,413.76193
1.42065e+07,25.973444,404.99997
1.42074e+07,26.262506,401
1.42083e+07,26.495325,444.1902
1.42092e+07,26.700006,543.9118
1.42101e+07,26.853113,650.67755
1.4211e+07,26.950006,715
1.42119e+07,27.04687,688.8952
1.42128e+07,27.200006,598.9488
1.42137e+07,27.42547,507.528
1.42146e+07,27.692926,477
1.42155e+07,27.988916,548.3248
1.42164e+07,28.300013,676.1588
1.42173e+07,28.702478,793.4133
1.42182e+07,29.20083,833
1.42191e+07,29.67373,810.0157
1.422e+07,29.999994,783.81866
1.42209e+07,30.136011,753.7123
1.42218e+07,30.150202,719
1.42227e+07,30.08932,682.5733
1.42236e+07,29.999994,646.52625
1.42245e+07,29.866175,608.9661
1.42254e+07,29.681025,568
1.42263e+07,29.505396,524.3261
1.42272e+07,29.399988,480.003
1.42281e+07,29.489435,435.17834
1.4229e+07,29.738459,390
1.42299e+07,29.968256,344.02313
1.42308e+07,29.999994,297.201
1.42317e+07,29.861048,250.27834
1.42326e+07,29.706354,204
1.42335e+07,29.548517,160.339
1.42344e+07,29.399988,121.111946
1.42353e+07,29.273401,86.82891
1.42362e+07,29.160395,58
1.42371e+07,29.04217,35.481274
1.4238e+07,28.899988,19.465214
1.42389e+07,28.542566,9.466547
1.42398e+07,27.923944,5
1.42407e+07,27.243372,3.1712372
1.42416e+07,26.700006,1.5688776
1.42425e+07,26.298426,0.43207908
1.42434e+07,25.945826,0
1.42443e+07,25.695307,0
1.42452e+07,25.6,0
1.42461e+07,25.668573,0
1.4247e+07,25.824549,0
1.42479e+07,25.99322,0
1.42488e+07,26.1,0
1.42497e+07,26.14477,0
1.42506e+07,26.16842,0
1.42515e+07,26.157892,0
1.42524e+07,26.1,0
1.42533e+07,25.905573,0
1.42542e+07,25.57577,0
1.42551e+07,25.233118,0
1.4256e+07,24.999994,0
1.42569e+07,24.958094,0
1.42578e+07,25.025782,0
1.42587e+07,25.08056,0
1.42596e+07,24.999994,0
1.42605e+07,24.751856,0
1.42614e+07,24.435663,0
1.42623e+07,24.126673,0
1.42632e+07,23.899988,0
1.42641e+07,23.740229,0
1.4265e+07,23.584375,0
1.42659e+07,23.436335,0
1.42668e+07,23.300013,0
1.42677e+07,23.173029,0
1.42686e+07,23.048883,0
1.42695e+07,22.925287,1.2775931
1.42704e+07,22.800013,4.9069147
1.42713e+07,22.657862,10.582779
1.42722e+07,22.497889,18
1.42731e+07,22.338984,30.19624
1.4274e+07,22.200006,50.2538
1.42749e+07,22.161432,77.93446
1.42758e+07,22.269892,113
1.42767e+07,22.493402,152.61923
1.42776e+07,22.800013,194.22272
1.42785e+07,23.181879,237.96484
1.42794e+07,23.614191,284
1.42803e+07,24.039423,331.79715
1.42812e+07,24.399988,380.22595
1.42821e+07,24.707209,428.54175
1.4283e+07,25.010096,476
1.42839e+07,25.307947,522.27344
1.42848e+07,25.6,567.53125
1.42857e+07,25.8789,611.77344
1.42866e+07,26.14654,655
1.42875e+07,26.415888,695.1712
1.42884e+07,26.700006,731.40454
1.42893e+07,27.053125,765.43555
1.42902e+07,27.479181,799
1.42911e+07,27.915613,831.5771
1.4292e+07,28.300013,860.3792
1.42929e+07,28.621881,883.74176
1.42938e+07,28.9125,900
1.42947e+07,29.17187,899.30383
1.42956e+07,29.399988,882.3256
1.42965e+07,29.57345,863.18463
1.42974e+07,29.700006,856
1.42983e+07,29.826563,862.3848
1.42992e+07,29.999994,872.1929
1.43001e+07,30.250483,881.9045
1.4301e+07,30.547174,888
1.43019e+07,30.84524,890.5515
1.43028e+07,31.1,890.6063
1.43037e+07,31.316492,886.10803
1.43046e+07,31.509089,875
1.43055e+07,31.64715,855.8585
1.43064e+07,31.700006,829.72107
1.43073e+07,31.700006,798.2231
1.43082e+07,31.700006,763
1.43091e+07,31.700006,726.28906
1.431e+07,31.700006,688.2279
1.43109e+07,31.700006,647.30286
1.43118e+07,31.700006,602
1.43127e+07,31.700006,552.18567
1.43136e+07,31.700006,500.15808
1.43145e+07,31.632227,448.05148
1.43154e+07,31.469233,398
1.43163e+07,31.271631,350.33426
1.43172e+07,31.1,303.78723
1.43181e+07,30.98382,258.09656
1.4319e+07,30.887018,213
1.43199e+07,30.771692,169.35823
1.43208e+07,30.6,128.84224
1.43217e+07,30.344538,92.40512
1.43226e+07,30.031244,61
1.43235e+07,29.702356,36.531296
1.43244e+07,29.399988,19.65488
1.43253e+07,29.124994,9.451025
1.43262e+07,28.85,5
1.43271e+07,28.575006,3.1605816
1.4328e+07,28.300013,1.5594059
1.43289e+07,28.024988,0.42852724
1.43298e+07,27.749994,0
1.43307e+07,27.475,0
1.43316e+07,27.200006,0
1.43325e+07,26.925013,0
1.43334e+07,26.649988,0
1.43343e+07,26.374994,0
1.43352e+07,26.1,0
1.43361e+07,25.893183,0
1.4337e+07,25.781824,0
1.43379e+07,25.704554,0
1.43388e+07,25.6,0
1.43397e+07,25.46029,0
1.43406e+07,25.316095,0
1.43415e+07,25.163843,0
1.43424e+07,24.999994,0
1.43433e+07,24.771875,0
1.43442e+07,24.47082,0
1.43451e+07,24.159388,0
1.4346e+07,23.899988,0
1.43469e+07,23.725489,0
1.43478e+07,23.597162,0
1.43487e+07,23.47024,0
1.43496e+07,23.300013,0
1.43505e+07,23.050562,0
1.43514e+07,22.749994,0
1.43523e+07,22.449427,0
1.43532e+07,22.200006,0
1.43541e+07,22.034998,0
1.4355e+07,21.925165,0
1.43559e+07,21.827753,1.4873143
1.43568e+07,21.700006,5.5495048
1.43577e+07,21.45489,11.586943
1.43586e+07,21.111872,19
1.43595e+07,20.787897,30.051304
1.43604e+07,20.6,47.73582
1.43613e+07,20.640436,72.55243
1.43622e+07,20.880396,105
1.43631e+07,21.255152,143.185
1.4364e+07,21.700006,184.3973
1.43649e+07,22.231806,227.91095
1.43658e+07,22.843134,273
1.43667e+07,23.432917,320.971
1.43676e+07,23.899988,371.37125
1.43685e+07,24.21139,420.83588
1.43694e+07,24.450006,466
1.43703e+07,24.688593,503.55447
1.43712e+07,24.999994,535.4197
1.43721e+07,25.423334,566.075
1.4373e+07,25.898523,600
1.43739e+07,26.349451,640.24615
1.43748e+07,26.700006,684.1868
1.43757e+07,26.975,727.7841
1.43766e+07,27.249994,767
1.43775e+07,27.524988,799.7696
1.43784e+07,27.800013,826.123
1.43793e+07,28.075006,845.16486
1.43802e+07,28.35,856
1.43811e+07,28.624994,861.09314
1.4382e+07,28.899988,864.48175
1.43829e+07,29.175013,867.6295
1.43838e+07,29.450006,872
1.43847e+07,29.725,878.5503
1.43856e+07,29.999994,886.33105
1.43865e+07,30.22265,893.9463
1.43874e+07,30.368738,900
1.43883e+07,30.480463,899.7954
1.43892e+07,30.6,890.6467
1.43901e+07,30.755457,874.1747
1.4391e+07,30.918756,852
1.43919e+07,31.047663,824.47363
1.43928e+07,31.1,791.41534
1.43937e+07,31.1,753.6494
1.43946e+07,31.1,712
1.43955e+07,31.1,663.73816
1.43964e+07,31.1,609.6182
1.43973e+07,31.1,555.68915
1.43982e+07,31.1,508
1.43991e+07,31.1,473.19556
1.44e+07,31.1,447.8243
1.44009e+07,31.050013,422.7909
1.44018e+07,30.925013,389
1.44027e+07,30.762506,339.68787
1.44036e+07,30.6,280.70236
1.44045e+07,30.450006,221.86568
1.44054e+07,30.300013,173
1.44063e+07,30.149988,134.45073
1.44072e+07,29.999994,100.724724
1.44081e+07,29.85,72.88635
1.4409e+07,29.700006,52
1.44099e+07,29.550013,35.63889
1.44108e+07,29.399988,21.592592
1.44117e+07,29.181238,11.25
1.44126e+07,28.874994,6
1.44135e+07,28.556238,3.8020833
1.44144e+07,28.300013,1.8796296
1.44153e+07,28.124537,0.5173611
1.44162e+07,27.990442,0
1.44171e+07,27.886133,0
1.4418e+07,27.800013,0
1.44189e+07,27.806055,0
1.44198e+07,27.897058,0
1.44207e+07,27.939508,0
1.44216e+07,27.800013,0
1.44225e+07,27.524988,0
1.44234e+07,27.249994,0
1.44243e+07,26.975,0
1.44252e+07,26.700006,0
1.44261e+07,26.401575,0
1.4427e+07,26.087488,0
1.44279e+07,25.804682,0
1.44288e+07,25.6,0
1.44297e+07,25.450006,0
1.44306e+07,25.300013,0
1.44315e+07,25.149988,0
1.44324e+07,24.999994,0
1.44333e+07,24.85,0
1.44342e+07,24.700006,0
1.44351e+07,24.550013,0
1.4436e+07,24.399988,0
1.44369e+07,24.261621,0
1.44378e+07,24.139277,0
1.44387e+07,24.022333,0
1.44396e+07,23.899988,0
1.44405e+07,23.733942,0
1.44414e+07,23.5357,0
1.44423e+07,23.369654,2.097508
1.44432e+07,23.300013,7.343354
1.44441e+07,23.300013,14.167523
1.4445e+07,23.300013,21
1.44459e+07,23.300013,28.390959
1.44468e+07,23.300013,37.479263
1.44477e+07,23.300013,47.577938
1.44486e+07,23.300013,58
1.44495e+07,23.300013,72.39014
1.44504e+07,23.300013,93.9356
1.44513e+07,23.128138,121.26326
1.44522e+07,22.749994,153
1.44531e+07,22.371881,212.19661
1.4454e+07,22.200006,301.4574
1.44549e+07,22.340937,388.7395
1.44558e+07,22.667505,442
1.44567e+07,23.035303,464.36462
1.44576e+07,23.300013,480.90363
1.44585e+07,23.423761,492.49078
1.44594e+07,23.46499,500
1.44603e+07,23.423761,504.08627
1.44612e+07,23.300013,506.1352
1.44621e+07,22.691553,508.11655
1.4463e+07,21.5675,512
1.44639e+07,20.484674,525.77637
1.44648e+07,19.999994,550.32916
1.44657e+07,20.17187,576.9674
1.44666e+07,20.550013,597
1.44675e+07,20.928125,571.3676
1.44684e+07,21.1,497.6476
1.44693e+07,21.1,422.1038
1.44702e+07,21.1,391
1.44711e+07,21.1,465.6075
1.4472e+07,21.1,619.83246
1.44729e+07,21.1,768.89124
1.44738e+07,21.1,828
1.44747e+07,21.1,810.5807
1.44756e+07,21.1,789.17584
1.44765e+07,21.268854,767.6831
1.44774e+07,21.641901,750
1.44783e+07,22.019037,738.39
1.44792e+07,22.200006,729.35254
1.44801e+07,22.17486,718.1388
1.4481e+07,22.075129,700
1.44819e+07,21.912836,660.71234
1.44828e+07,21.700006,597.33374
1.44837e+07,21.457941,522.03827
1.44846e+07,21.196924,447
1.44855e+07,20.91244,361.98212
1.44864e+07,20.6,261.30396
1.44873e+07,20.21026,163.97382
1.44882e+07,19.746973,89
1.44891e+07,19.285181,83.799774
1.449e+07,18.899988,144.25896
1.44909e+07,18.685541,212.08865
1.44918e+07,18.6,229
1.44927e+07,18.51446,191.46083
1.44936e+07,18.300013,143.28966
1.44945e+07,17.932795,97.22367
1.44954e+07,17.509302,66
1.44963e+07,17.081171,45.60288
1.44972e+07,16.700006,25.997797
1.44981e+07,16.336603,10.893817
1.4499e+07,15.979761,4
1.44999e+07,15.708033,2.5017858
1.45008e+07,15.6,1.2238095
1.45017e+07,15.6,0.33392859
1.45026e+07,15.6,0
1.45035e+07,15.6,0
1.45044e+07,15.6,0
1.45053e+07,15.6,0
1.45062e+07,15.6,0
1.45071e+07,15.6,0
1.4508e+07,15.6,0
1.45089e+07,15.6,0
1.45098e+07,15.6,0
1.45107e+07,15.6,0
1.45116e+07,15.6,0
1.45125e+07,15.524439,0
1.45134e+07,15.348536,0
1.45143e+07,15.14834,0
1.45152e+07,14.999994,0
1.45161e+07,14.973536,0
1.4517e+07,15.026484,0
1.45179e+07,15.066187,0
1.45188e+07,14.999994,0
1.45197e+07,14.780146,0
1.45206e+07,14.472071,0
1.45215e+07,14.152948,0
1.45224e+07,13.899988,0
1.45233e+07,13.697046,0
1.45242e+07,13.5029545,0
1.45251e+07,13.357355,0
1.4526e+07,13.300013,0
1.45269e+07,13.300013,0
1.45278e+07,13.300013,0
1.45287e+07,13.300013,1.4663461
1.45296e+07,13.300013,5.1602564
1.45305e+07,13.300013,10.024038
1.45314e+07,13.300013,15
1.45323e+07,13.300013,21.614435
1.45332e+07,13.300013,31.625671
1.45341e+07,13.300013,44.324074
1.4535e+07,13.300013,59
1.45359e+07,13.300013,88.3266
1.45368e+07,13.300013,133.9428
1.45377e+07,13.406244,178.58759
1.45386e+07,13.675013,205
1.45395e+07,14.031244,213.20305
1.45404e+07,14.399988,215.99893
1.45413e+07,14.827021,215.29533
1.45422e+07,15.330347,213
1.45431e+07,15.793512,207.13805
1.4544e+07,16.1,197.24008
1.45449e+07,16.274012,187.47208
1.45458e+07,16.424738,182
1.45467e+07,16.563105,201.23605
1.45476e+07,16.700006,246.31491
1.45485e+07,16.90832,292.48633
1.45494e+07,17.157404,315
1.45503e+07,17.30279,299.4789
1.45512e+07,17.200006,262.59235
1.45521e+07,16.925013,226.15964
1.4553e+07,16.649988,212
1.45539e+07,16.374994,217.59273
1.45548e+07,16.1,226.58061
1.45557e+07,15.8250065,240.02818
1.45566e+07,15.550013,259
1.45575e+07,15.274988,284.0075
1.45584e+07,14.999994,312.43127
1.45593e+07,14.87472,340.63937
1.45602e+07,14.9909,365
1.45611e+07,15.261652,379.97507
1.4562e+07,15.6,387.20728
1.45629e+07,15.983667,393.83585
1.45638e+07,16.413263,407
1.45647e+07,16.836237,438.04703
1.45656e+07,17.200006,484.4804
1.45665e+07,17.505335,532.6736
1.45674e+07,17.78921,569
1.45683e+07,18.053492,592.9248
1.45692e+07,18.300013,606.53186
1.45701e+07,18.527765,600.12305
1.4571e+07,18.71911,564
1.45719e+07,18.850916,508.87775
1.45728e+07,18.899988,452.3035
1.45737e+07,18.850916,394.8275
1.45746e+07,18.71911,337
1.45755e+07,18.527765,274.964
1.45764e+07,18.300013,209.80716
1.45773e+07,18.06521,149.49677
1.45782e+07,17.82046,102
1.45791e+07,17.540491,76.20339
1.458e+07,17.200006,68.14325
1.45809e+07,16.813196,66.51148
1.45818e+07,16.414331,60
1.45827e+07,16.008295,45.730015
1.45836e+07,15.6,30.250755
1.45845e+07,15.177301,16.396116
1.45854e+07,14.738947,7
1.45863e+07,14.306116,2.40625
1.45872e+07,13.899988,0.3888889
1.45881e+07,13.599207,0
1.4589e+07,13.433619,0
1.45899e+07,13.351221,0
1.45908e+07,13.300013,0
1.45917e+07,13.256159,0
1.45926e+07,13.236017,0
1.45935e+07,13.247889,0
1.45944e+07,13.300013,0
1.45953e+07,13.423151,0
1.45962e+07,13.603418,0
1.45971e+07,13.781946,0
1.4598e+07,13.899988,0
1.45989e+07,13.932489,0
1.45998e+07,13.918451,0
1.46007e+07,13.895197,0
1.46016e+07,13.899988,0
1.46025e+07,13.957209,0
1.46034e+07,14.062952,0
1.46043e+07,14.2122135,0
1.46052e+07,14.399988,0
1.46061e+07,14.874903,0
1.4607e+07,15.652674,0
1.46079e+07,16.379145,0
1.46088e+07,16.700006,0
1.46097e+07,16.700006,0
1.46106e+07,16.700006,0
1.46115e+07,16.700006,0
1.46124e+07,16.700006,0
1.46133e+07,16.700006,0
1.46142e+07,16.700006,0
1.46151e+07,16.700006,1.5280613
1.4616e+07,16.700006,5.408163
1.46169e+07,16.750788,10.584184
1.46178e+07,16.87707,16
1.46187e+07,17.03985,22.526295
1.46196e+07,17.200006,31.969778
1.46205e+07,17.347895,44.67837
1.46214e+07,17.49856,61
1.46223e+07,17.649958,85.7492
1.46232e+07,17.800013,119.33709
1.46241e+07,17.92779,155.50642
1.4625e+07,18.033716,188
1.46259e+07,18.14779,209.84607
1.46268e+07,18.300013,223.6029
1.46277e+07,18.684595,237.30829
1.46286e+07,19.336023,259
1.46295e+07,20.044428,323.9177
1.46304e+07,20.6,432.91635
1.46313e+07,21.004236,542.45685
1.46322e+07,21.402094,609
1.46331e+07,21.798914,628.25525
1.4634e+07,22.200006,632.98267
1.46349e+07,22.618433,635.2187
1.46358e+07,23.052515,647
1.46367e+07,23.485315,677.01886
1.46376e+07,23.899988,718.2342
1.46385e+07,23.916101,759.0824
1.46394e+07,23.451258,788
1.46403e+07,22.935785,753.39703
1.46412e+07,22.800013,653.8777
1.46421e+07,23.055109,553.1695
1.4643e+07,23.416101,515
1.46439e+07,23.869043,563.7351
1.46448e+07,24.399988,654.28455
1.46457e+07,25.11944,746.1917
1.46466e+07,25.986506,799
1.46475e+07,26.76031,816.39923
1.46484e+07,27.200006,825.6246
1.46493e+07,27.37829,821.53766
1.46502e+07,27.533106,799
1.46511e+07,27.671381,753.28174
1.4652e+07,27.800013,692.64386
1.46529e+07,27.924952,631.4341
1.46538e+07,28.048761,584
1.46547e+07,28.173182,564.0996
1.46556e+07,28.300013,563.11255
1.46565e+07,28.440302,561.8193
1.46574e+07,28.595545,541
1.46583e+07,28.753016,471.41776
1.46592e+07,28.899988,363.9361
1.46601e+07,29.028894,259.4864
1.4661e+07,29.106256,199
1.46619e+07,29.08047,186.01024
1.46628e+07,28.899988,187.2216
1.46637e+07,28.624994,188.32217
1.46646e+07,28.35,175
1.46655e+07,28.075006,145.93097
1.46664e+07,27.800013,113.03676
1.46673e+07,27.524988,81.87417
1.46682e+07,27.249994,58
1.46691e+07,26.975,40.001015
1.467e+07,26.700006,24.047066
1.46709e+07,26.47735,12.069587
1.46718e+07,26.331263,6
1.46727e+07,26.219538,3.672095
1.46736e+07,26.1,1.7640845
1.46745e+07,25.964624,0.4740317
1.46754e+07,25.834833,0
1.46763e+07,25.71261,0
1.46772e+07,25.6,0
1.46781e+07,25.567865,0
1.4679e+07,25.621424,0
1.46799e+07,25.6643,0
1.46808e+07,25.6,0
1.46817e+07,25.450006,0
1.46826e+07,25.300013,0
1.46835e+07,25.149988,0
1.46844e+07,24.999994,0
1.46853e+07,24.85,0
1.46862e+07,24.700006,0
1.46871e+07,24.550013,0
1.4688e+07,24.399988,0
1.46889e+07,24.418756,0
1.46898e+07,24.649988,0
1.46907e+07,24.906244,0
1.46916e+07,24.999994,0
1.46925e+07,24.878138,0
1.46934e+07,24.675013,0
1.46943e+07,24.48437,0
1.46952e+07,24.399988,0
1.46961e+07,24.399988,0
1.4697e+07,24.399988,0
1.46979e+07,24.399988,0
1.46988e+07,24.399988,0
1.46997e+07,24.399988,0
1.47006e+07,24.399988,0
1.47015e+07,24.399988,1.0099032
1.47024e+07,24.399988,3.7764084
1.47033e+07,24.399988,7.9047093
1.47042e+07,24.399988,13
1.47051e+07,24.399988,20.758642
1.4706e+07,24.399988,33.325863
1.47069e+07,24.4797,50.980152
1.47078e+07,24.6625,74
1.47087e+07,24.864069,101.73381
1.47096e+07,24.999994,132.07805
1.47105e+07,25.031641,163.13326
1.47114e+07,25.009363,193
1.47123e+07,24.982416,219.63795
1.47132e+07,24.999994,243.81187
1.47141e+07,25.07171,267.82983
1.4715e+07,25.18493,294
1.47159e+07,25.355707,347.23178
