Time|s,walCap.T|degC,zon.T|degC
963000,17.223505,17.228662
963900,17.21963,17.224695
964800,17.215815,17.22082
965700,17.21197,17.216944
966600,17.208094,17.213099
967500,17.204157,17.209192
968400,17.20019,17.205286
969300,17.19613,17.201288
970200,17.19201,17.19726
971100,17.1878,17.19317
972000,17.183527,17.18899
972900,17.179224,17.184778
973800,17.17489,17.180475
974700,17.17071,17.176233
975600,17.167109,17.172205
976500,17.16424,17.168573
977400,17.162165,17.165583
978300,17.16073,17.163263
979200,17.159906,17.161615
980100,17.159693,17.160608
981000,17.159906,17.16015
981900,17.160242,17.16009
982800,17.159723,17.160059
983700,17.157495,17.159266
984600,17.153803,17.157282
985500,17.149714,17.15423
986400,17.145624,17.150568
987300,17.141657,17.146692
988200,17.13772,17.142786
989100,17.133753,17.13885
990000,17.129725,17.134882
990900,17.125666,17.130884
991800,17.121607,17.126825
992700,17.117517,17.122797
993600,17.113459,17.118708
994500,17.10937,17.114649
995400,17.105341,17.11062
996300,17.101313,17.106562
997200,17.097315,17.102564
998100,17.093378,17.098566
999000,17.089502,17.09463
999900,17.085718,17.090754
1000800,17.081934,17.086908
1001700,17.078089,17.083094
1002600,17.074183,17.079218
1003500,17.070154,17.075281
1004400,17.066034,17.071253
1005300,17.061884,17.067163
1006200,17.057673,17.063044
1007100,17.0534,17.058863
1008000,17.049067,17.05459
1008900,17.044641,17.050287
1009800,17.040125,17.045862
1010700,17.035517,17.041407
1011600,17.030848,17.036829
1012500,17.026117,17.03219
1013400,17.021265,17.02746
1014300,17.016352,17.022669
1015200,17.011347,17.017756
1016100,17.00619,17.01275
1017000,17.00088,17.007624
1017900,16.995325,17.002314
1018800,16.989618,16.99682
1019700,16.983728,16.991175
1020600,16.977747,16.985376
1021500,16.971613,16.979425
1022400,16.965357,16.973352
1023300,16.95904,16.967157
1024200,16.9526,16.96084
1025100,16.9461,16.954462
1026000,16.939508,16.947962
1026900,16.932886,16.941431
1027800,16.926203,16.934809
1028700,16.919489,16.928156
1029600,16.912745,16.921473
1030500,16.90594,16.914728
1031400,16.899134,16.907953
1032300,16.892237,16.901117
1033200,16.88531,16.89425
1034100,16.87829,16.887323
1035000,16.87115,16.880304
1035900,16.863886,16.873163
1036800,16.85644,16.86593
1037700,16.848993,16.858637
1038600,16.841486,16.85119
1039500,16.833948,16.843714
1040400,16.82641,16.836206
1041300,16.818872,16.828669
1042200,16.811335,16.82113
1043100,16.803827,16.813593
1044000,16.79629,16.806055
1044900,16.788782,16.798548
1045800,16.781183,16.79098
1046700,16.773584,16.783411
1047600,16.765955,16.775812
1048500,16.758295,16.768213
1049400,16.750635,16.760553
1050300,16.742975,16.752924
1051200,16.735285,16.745234
1052100,16.727533,16.737543
1053000,16.719751,16.729792
1053900,16.711847,16.72201
1054800,16.703913,16.714136
1055700,16.695948,16.706263
1056600,16.687983,16.698328
1057500,16.680017,16.690363
1058400,16.672022,16.682398
1059300,16.664057,16.674402
1060200,16.656092,16.666437
1061100,16.648157,16.658472
1062000,16.640314,16.650568
1062900,16.632776,16.642786
1063800,16.62591,16.63534
1064700,16.620386,16.628595
1065600,16.617426,16.623224
1066500,16.617731,16.62008
1067400,16.62121,16.619745
1068300,16.627314,16.622248
1069200,16.635798,16.627405
1070100,16.646479,16.635035
1071000,16.659082,16.644861
1071900,16.673182,16.656672
1072800,16.68847,16.6701
1073700,16.704676,16.68484
1074600,16.721674,16.700617
1075500,16.739313,16.717249
1076400,16.757471,16.734583
1077300,16.776026,16.752466
1078200,16.794916,16.770838
1079100,16.813837,16.789484
1080000,16.832392,16.808191
1080900,16.850092,16.826563
1081800,16.86651,16.844233
1082700,16.880701,16.86059
1083600,16.890558,16.874567
1084500,16.8948,16.88473
1085400,16.89422,16.890192
1086300,16.89181,16.891687
1087200,16.891077,16.891413
1088100,16.893518,16.89181
1089000,16.898096,16.894068
1089900,16.901728,16.897455
1090800,16.902033,16.900019
1091700,16.898554,16.900202
1092600,16.89248,16.897547
1093500,16.885675,16.892756
1094400,16.8789,16.886896
1095300,16.872065,16.880548
1096200,16.865076,16.873865
1097100,16.857996,16.866999
1098000,16.850824,16.86001
1098900,16.843622,16.8529
1099800,16.83639,16.845728
1100700,16.829157,16.838495
1101600,16.821924,16.831293
1102500,16.814692,16.824091
1103400,16.807428,16.816828
1104300,16.800104,16.809565
1105200,16.79278,16.80227
1106100,16.785486,16.794977
1107000,16.778284,16.787714
1107900,16.771326,16.780573
1108800,16.76443,16.773523
1109700,16.757563,16.766565
1110600,16.750696,16.759638
1111500,16.74383,16.75274
1112400,16.736963,16.745874
1113300,16.730127,16.739008
1114200,16.723322,16.732172
1115100,16.716578,16.725397
1116000,16.709833,16.718622
1116900,16.70312,16.711847
1117800,16.696405,16.705133
1118700,16.689692,16.69839
1119600,16.682978,16.691675
1120500,16.676264,16.684961
1121400,16.66958,16.678278
1122300,16.662867,16.671564
1123200,16.656153,16.66485
1124100,16.649439,16.658167
1125000,16.642725,16.651453
1125900,16.63595,16.644709
1126800,16.629145,16.637934
1127700,16.622309,16.631159
1128600,16.615412,16.624323
1129500,16.608484,16.617456
1130400,16.601526,16.610529
1131300,16.59472,16.603662
1132200,16.588099,16.596888
1133100,16.581812,16.590296
1134000,16.57577,16.583979
1134900,16.569818,16.577784
1135800,16.563868,16.57171
1136700,16.557947,16.565699
1137600,16.551935,16.559687
1138500,16.545801,16.553644
1139400,16.539545,16.54751
1140300,16.533197,16.541285
1141200,16.526697,16.534937
1142100,16.520136,16.528528
1143000,16.513514,16.521997
1143900,16.50686,16.515436
1144800,16.500208,16.508844
1145700,16.493616,16.502222
1146600,16.487116,16.49566
1147500,16.480677,16.48913
1148400,16.474329,16.48266
1149300,16.468103,16.476313
1150200,16.462,16.470057
1151100,16.456018,16.463923
1152000,16.45016,16.45791
1152900,16.444391,16.45199
1153800,16.438623,16.446161
1154700,16.432825,16.440332
1155600,16.426996,16.434534
1156500,16.421167,16.428736
1157400,16.415369,16.422937
1158300,16.40957,16.417109
1159200,16.403742,16.41128
1160100,16.397882,16.40545
1161000,16.392023,16.399622
1161900,16.386194,16.393763
1162800,16.380365,16.387934
1163700,16.374598,16.382166
1164600,16.368921,16.376398
1165500,16.363245,16.37066
1166400,16.3576,16.364985
1167300,16.351954,16.359308
1168200,16.346338,16.353662
1169100,16.342615,16.348444
1170000,16.346857,16.346216
1170900,16.36178,16.350641
1171800,16.384455,16.363245
1172700,16.408258,16.38186
1173600,16.430841,16.402948
1174500,16.451838,16.424341
1175400,16.47085,16.44494
1176300,16.487543,16.464045
1177200,16.501795,16.481104
1178100,16.513544,16.495905
1179000,16.522821,16.508295
1179900,16.529749,16.518305
1180800,16.534357,16.525965
1181700,16.536707,16.531305
1182600,16.53686,16.534357
1183500,16.534906,16.535242
1184400,16.531153,16.534052
1185300,16.525812,16.53097
1186200,16.519617,16.526423
1187100,16.513086,16.520838
1188000,16.506464,16.514704
1188900,16.49978,16.508265
1189800,16.493067,16.501703
1190700,16.486322,16.49502
1191600,16.479548,16.488306
1192500,16.472773,16.481562
1193400,16.465967,16.474787
1194300,16.459192,16.468012
1195200,16.452417,16.461237
1196100,16.44555,16.454401
1197000,16.438532,16.447504
1197900,16.4313,16.440485
1198800,16.423975,16.433313
1199700,16.41659,16.42608
1200600,16.409235,16.418756
1201500,16.40188,16.411432
1202400,16.394464,16.404047
1203300,16.386988,16.396631
1204200,16.379328,16.389124
1205100,16.371546,16.381525
1206000,16.36358,16.373743
1206900,16.355433,16.365839
1207800,16.34704,16.357721
1208700,16.338434,16.34939
1209600,16.329676,16.340876
1210500,16.320887,16.332209
1211400,16.312067,16.32348
1212300,16.303247,16.314661
1213200,16.294458,16.305872
1214100,16.28567,16.297083
1215000,16.27688,16.288294
1215900,16.268091,16.279505
1216800,16.259302,16.270716
1217700,16.250513,16.261927
1218600,16.241724,16.253138
1219500,16.232935,16.244349
1220400,16.224176,16.23556
1221300,16.215418,16.2268
1222200,16.20669,16.218042
1223100,16.197992,16.209345
1224000,16.189386,16.200647
1224900,16.18081,16.19201
1225800,16.172327,16.183435
1226700,16.163904,16.174952
1227600,16.155573,16.166498
1228500,16.147272,16.158106
1229400,16.139032,16.149805
1230300,16.130823,16.141535
1231200,16.122675,16.133295
1232100,16.114649,16.125177
1233000,16.106775,16.117151
1233900,16.099146,16.109278
1234800,16.091913,16.101648
1235700,16.085108,16.094355
1236600,16.078821,16.087488
1237500,16.073145,16.08111
1238400,16.068384,16.075403
1239300,16.064783,16.07052
1240200,16.062769,16.066797
1241100,16.063044,16.064661
1242000,16.066675,16.064783
1242900,16.074152,16.067926
1243800,16.0852,16.074488
1244700,16.098993,16.084284
1245600,16.115076,16.096949
1246500,16.13302,16.112055
1247400,16.152338,16.129114
1248300,16.17254,16.147669
1249200,16.193262,16.167292
1250100,16.21432,16.187616
1251000,16.235407,16.208338
1251900,16.25625,16.229212
1252800,16.276728,16.249933
1253700,16.296839,16.270441
1254600,16.316614,16.290613
1255500,16.336084,16.31048
1256400,16.355188,16.330011
1257300,16.373926,16.349207
1258200,16.392176,16.368036
1259100,16.409204,16.386164
1260000,16.423334,16.402948
1260900,16.433222,16.417109
1261800,16.439386,16.42782
1262700,16.443903,16.43545
1263600,16.44848,16.44137
1264500,16.4537,16.44671
1265400,16.45907,16.452082
1266300,16.463312,16.457209
1267200,16.465204,16.461206
1268100,16.464472,16.463251
1269000,16.461756,16.46316
1269900,16.458063,16.461298
1270800,16.453974,16.458307
1271700,16.449549,16.454645
1272600,16.44494,16.450495
1273500,16.440271,16.4461
1274400,16.435602,16.441553
1275300,16.430841,16.436914
1276200,16.425867,16.432154
1277100,16.420649,16.42721
1278000,16.415216,16.422083
1278900,16.409754,16.416773
1279800,16.40426,16.41134
1280700,16.398829,16.405909
1281600,16.393457,16.400476
1282500,16.388147,16.395075
1283400,16.382837,16.389734
1284300,16.377497,16.384394
1285200,16.372156,16.379084
1286100,16.366724,16.373713
1287000,16.361078,16.36822
1287900,16.355188,16.362574
1288800,16.349146,16.356775
1289700,16.343103,16.350855
1290600,16.337183,16.344904
1291500,16.331507,16.339106
1292400,16.325891,16.333338
1293300,16.320154,16.3276
1294200,16.314295,16.321802
1295100,16.308283,16.315943
1296000,16.30221,16.309992
1296900,16.296106,16.30395
1297800,16.289942,16.297876
1298700,16.283716,16.291742
1299600,16.27746,16.285547
1300500,16.271143,16.279291
1301400,16.264734,16.272974
1302300,16.258265,16.266596
1303200,16.251703,16.260126
1304100,16.245111,16.253626
1305000,16.23849,16.247065
1305900,16.231806,16.240442
1306800,16.225245,16.23385
1307700,16.218744,16.22729
1308600,16.212244,16.220728
1309500,16.205866,16.214258
1310400,16.19961,16.20791
1311300,16.193415,16.201593
1312200,16.18725,16.195337
1313100,16.181147,16.189142
1314000,16.175043,16.183008
1314900,16.16897,16.176905
1315800,16.162897,16.170801
1316700,16.156824,16.164728
1317600,16.150782,16.158655
1318500,16.14474,16.152613
1319400,16.138758,16.14657
1320300,16.132898,16.14065
1321200,16.1271,16.13473
1322100,16.121546,16.128962
1323000,16.116358,16.123407
1323900,16.11178,16.11825
1324800,16.108027,16.113642
1325700,16.10531,16.109797
1326600,16.103693,16.106867
1327500,16.103174,16.104944
1328400,16.103632,16.10409
1329300,16.104975,16.104181
1330200,16.10708,16.105219
1331100,16.109278,16.106867
1332000,16.110071,16.108423
1332900,16.108484,16.10885
1333800,16.105066,16.10769
1334700,16.101099,16.105097
1335600,16.097498,16.101831
1336500,16.094995,16.098688
1337400,16.094416,16.09643
1338300,16.096766,16.095942
1339200,16.103418,16.09823
1340100,16.115198,16.104334
1341000,16.131464,16.114862
1341900,16.150446,16.12945
1342800,16.170282,16.146723
1343700,16.189844,16.165369
1344600,16.208155,16.184168
1345500,16.224024,16.20199
1346400,16.236078,16.217646
1347300,16.243921,16.230158
1348200,16.248407,16.239069
1349100,16.25146,16.24502
1350000,16.254297,16.249262
1350900,16.257135,16.252802
1351800,16.25973,16.255945
1352700,16.26156,16.2586
1353600,16.262384,16.260492
1354500,16.26214,16.2615
1355400,16.261011,16.26156
1356300,16.259302,16.260767
1357200,16.257257,16.259394
1358100,16.25503,16.257563
1359000,16.25274,16.255518
1359900,16.250452,16.25332
1360800,16.248163,16.251062
1361700,16.245874,16.248804
1362600,16.243586,16.246546
1363500,16.241327,16.244287
1364400,16.2391,16.24203
1365300,16.236872,16.23977
1366200,16.234705,16.237574
1367100,16.232569,16.235407
1368000,16.230463,16.23324
1368900,16.228327,16.231104
1369800,16.22613,16.228937
1370700,16.223902,16.22674
1371600,16.221613,16.224512
1372500,16.219355,16.222254
1373400,16.217096,16.220026
1374300,16.214808,16.217737
1375200,16.212519,16.215448
1376100,16.2102,16.21316
1377000,16.207819,16.21084
1377900,16.205439,16.20849
1378800,16.203028,16.20611
1379700,16.200556,16.2037
1380600,16.198053,16.201227
1381500,16.19552,16.198725
1382400,16.192926,16.196192
1383300,16.190302,16.193628
1384200,16.187647,16.191034
1385100,16.184961,16.18838
1386000,16.182245,16.185694
1386900,16.179468,16.183008
1387800,16.176691,16.180262
1388700,16.173853,16.177485
1389600,16.170984,16.174677
1390500,16.168085,16.171808
1391400,16.165155,16.16894
1392300,16.162195,16.16601
1393200,16.159174,16.16305
1394100,16.156092,16.160028
1395000,16.152918,16.156946
1395900,16.149683,16.153803
1396800,16.146357,16.150568
1397700,16.142939,16.147272
1398600,16.13946,16.143885
1399500,16.13589,16.140436
1400400,16.132257,16.136896
1401300,16.128565,16.133295
1402200,16.124811,16.129633
1403100,16.121027,16.12591
1404000,16.117243,16.122156
1404900,16.113428,16.118372
1405800,16.109735,16.114649
1406700,16.106134,16.110926
1407600,16.103113,16.107447
1408500,16.10116,16.104578
1409400,16.100733,16.102655
1410300,16.102625,16.102198
1411200,16.107904,16.103998
1412100,16.116846,16.108667
1413000,16.12951,16.116755
1413900,16.145227,16.128199
1414800,16.163538,16.142786
1415700,16.184137,16.160059
1416600,16.206476,16.179651
1417500,16.22964,16.201014
1418400,16.252832,16.223383
1419300,16.275354,16.246058
1420200,16.297388,16.268518
1421100,16.319849,16.290827
1422000,16.343866,16.313654
1422900,16.369654,16.33764
1423800,16.396204,16.362848
1424700,16.422052,16.388605
1425600,16.446405,16.414026
1426500,16.46908,16.43838
1427400,16.490137,16.461329
1428300,16.50979,16.482813
1429200,16.528131,16.502924
1430100,16.54519,16.521692
1431000,16.560785,16.539087
1431900,16.574091,16.554865
1432800,16.583155,16.56811
1433700,16.587366,16.577631
1434600,16.588129,16.583216
1435500,16.587854,16.58581
1436400,16.587366,16.586756
1437300,16.586725,16.586878
1438200,16.585962,16.586573
1439100,16.585077,16.585993
1440000,16.58407,16.5852
1440900,16.58291,16.584253
1441800,16.581568,16.583124
1442700,16.57995,16.581812
1443600,16.578058,16.580256
1444500,16.57583,16.578424
1445400,16.57342,16.57635
1446300,16.570826,16.574
1447200,16.56817,16.571497
1448100,16.565424,16.568872
1449000,16.562677,16.566187
1449900,16.55987,16.56344
1450800,16.557062,16.560663
1451700,16.554224,16.557856
1452600,16.551386,16.555048
1453500,16.548578,16.55224
1454400,16.54574,16.549402
1455300,16.542871,16.546564
1456200,16.539972,16.543695
1457100,16.537012,16.540796
1458000,16.534052,16.537867
1458900,16.531061,16.534906
1459800,16.52807,16.531946
1460700,16.52511,16.528986
1461600,16.52212,16.525995
1462500,16.51919,16.523035
1463400,16.51629,16.520105
1464300,16.513453,16.517206
1465200,16.510614,16.514368
1466100,16.507807,16.5115
1467000,16.504877,16.5086
1467900,16.501917,16.505701
1468800,16.498957,16.502771
1469700,16.496058,16.499842
1470600,16.493189,16.496943
1471500,16.490381,16.494104
1472400,16.487574,16.491266
1473300,16.484766,16.488428
1474200,16.481958,16.48562
1475100,16.47915,16.482813
1476000,16.476343,16.480005
1476900,16.473566,16.477198
1477800,16.470758,16.47439
1478700,16.46795,16.471582
1479600,16.465143,16.468805
1480500,16.462366,16.465998
1481400,16.459558,16.46319
1482300,16.45675,16.460382
1483200,16.453974,16.457605
1484100,16.451197,16.454828
1485000,16.44848,16.452082
1485900,16.445826,16.449366
1486800,16.44317,16.44668
1487700,16.440516,16.443995
1488600,16.43786,16.44134
1489500,16.435236,16.438684
1490400,16.43258,16.43603
1491300,16.429926,16.433374
1492200,16.427301,16.43075
1493100,16.424646,16.428095
1494000,16.422022,16.42544
1494900,16.419397,16.422815
1495800,16.416712,16.42016
1496700,16.413965,16.417444
1497600,16.411158,16.414728
1498500,16.40838,16.411951
1499400,16.405756,16.409235
1500300,16.403986,16.406855
1501200,16.403101,16.405024
1502100,16.403223,16.403986
1503000,16.404291,16.403864
1503900,16.406366,16.404688
1504800,16.409449,16.406458
1505700,16.413507,16.409235
1506600,16.418512,16.412989
1507500,16.424494,16.417719
