Time|s,zon.T|degC
3947400,21.63949
3948300,21.651361
3949200,21.660059
3950100,21.66488
3951000,21.665583
3951900,21.662836
3952800,21.657892
3953700,21.651758
3954600,21.64483
3955500,21.637445
3956400,21.629816
3957300,21.622065
3958200,21.614222
3959100,21.606226
3960000,21.598108
3960900,21.589869
3961800,21.581537
3962700,21.573114
3963600,21.56463
3964500,21.556116
3965400,21.54751
3966300,21.538843
3967200,21.530146
3968100,21.521418
3969000,21.512629
3969900,21.503778
3970800,21.494898
3971700,21.485956
3972600,21.476954
3973500,21.46786
3974400,21.458735
3975300,21.449518
3976200,21.440271
3977100,21.430994
3978000,21.421686
3978900,21.412378
3979800,21.40304
3980700,21.393702
3981600,21.384363
3982500,21.374964
3983400,21.365503
3984300,21.356012
3985200,21.3464
3986100,21.336756
3987000,21.32702
3987900,21.317286
3988800,21.30752
3989700,21.297785
3990600,21.28805
3991500,21.278345
3992400,21.268702
3993300,21.259058
3994200,21.249384
3995100,21.23968
3996000,21.229944
3996900,21.220179
3997800,21.210505
3998700,21.200922
3999600,21.191584
4000500,21.182795
4001400,21.174738
4002300,21.167505
4003200,21.16125
4004100,21.156153
4005000,21.1524
4005900,21.150476
4006800,21.151423
4007700,21.15655
4008600,21.166498
4009500,21.180475
4010400,21.196985
4011300,21.215113
4012200,21.2344
4013100,21.254725
4014000,21.275995
4014900,21.298182
4015800,21.321192
4016700,21.344965
4017600,21.369287
4018500,21.393915
4019400,21.418634
4020300,21.443293
4021200,21.467707
4022100,21.491785
4023000,21.515406
4023900,21.53863
4024800,21.56161
4025700,21.584528
4026600,21.607508
4027500,21.630487
4028400,21.653284
4029300,21.675653
4030200,21.697382
4031100,21.718287
4032000,21.738062
4032900,21.75628
4033800,21.772547
4034700,21.786402
4035600,21.797113
4036500,21.803888
4037400,21.806269
4038300,21.804926
4039200,21.801172
4040100,21.795893
4041000,21.789515
4041900,21.782526
4042800,21.775202
4043700,21.767633
4044600,21.759912
4045500,21.75207
4046400,21.744074
4047300,21.735987
4048200,21.727777
4049100,21.719446
4050000,21.710993
4050900,21.702478
4051800,21.693903
4052700,21.685328
4053600,21.676752
4054500,21.668238
4055400,21.659693
4056300,21.651087
4057200,21.64239
4058100,21.6336
4059000,21.62472
4059900,21.615778
4060800,21.606745
4061700,21.59765
4062600,21.588556
4063500,21.579462
4064400,21.570429
4065300,21.561487
4066200,21.552576
4067100,21.543756
4068000,21.534998
4068900,21.52627
4069800,21.517572
4070700,21.508997
4071600,21.500452
4072500,21.491999
4073400,21.483576
4074300,21.475183
4075200,21.466822
4076100,21.45843
4077000,21.450068
4077900,21.441675
4078800,21.433313
4079700,21.424921
4080600,21.41656
4081500,21.408167
4082400,21.399744
4083300,21.39129
4084200,21.382868
4085100,21.374506
4086000,21.366266
4086900,21.35824
4087800,21.350458
4088700,21.343012
4089600,21.33581
4090500,21.328882
4091400,21.322168
4092300,21.315668
4093200,21.309198
4094100,21.302637
4095000,21.295923
4095900,21.289148
4096800,21.282526
4097700,21.27633
4098600,21.270746
4099500,21.265741
4100400,21.261225
4101300,21.257074
4102200,21.253168
4103100,21.249628
4104000,21.246912
4104900,21.245691
4105800,21.246271
4106700,21.248255
4107600,21.250269
4108500,21.250788
4109400,21.248957
4110300,21.245325
4111200,21.241053
4112100,21.236994
4113000,21.233332
4113900,21.229914
4114800,21.226404
4115700,21.222528
4116600,21.218256
4117500,21.213617
4118400,21.208826
4119300,21.204035
4120200,21.199335
4121100,21.194635
4122000,21.189844
4122900,21.18487
4123800,21.179682
4124700,21.174341
4125600,21.16891
4126500,21.163446
4127400,21.157923
4128300,21.152369
4129200,21.146753
4130100,21.141077
4131000,21.13537
4131900,21.129633
4132800,21.123835
4133700,21.118036
4134600,21.112177
4135500,21.106348
4136400,21.100489
4137300,21.09466
4138200,21.08883
4139100,21.083002
4140000,21.077204
4140900,21.071466
4141800,21.065699
4142700,21.059961
4143600,21.054255
4144500,21.048548
4145400,21.042841
4146300,21.037134
4147200,21.031458
4148100,21.025751
4149000,21.020044
4149900,21.014368
4150800,21.008661
4151700,21.002954
4152169,20.999994
4152169,20.999994
4152600,21.43838
4153197,22.999994
4153197,22.999994
4153500,23.560175
4154400,23.372309
4155300,22.646082
4156200,22.07046
4157100,21.687891
4158000,21.444696
4158900,21.290796
4159800,21.192072
4160700,21.127222
4161600,21.083246
4162500,21.052301
4163400,21.029566
4164300,21.012049
4165055,20.999994
4165055,20.999994
4165200,21.049921
4166083,22.999994
4166083,22.999994
4166100,23.049067
4167000,23.5599
4167900,22.854853
4168800,22.21087
4169700,21.768976
4170600,21.485834
4171500,21.306696
4172400,21.192316
4173300,21.117731
4174200,21.067652
4175100,21.032831
4176000,21.007654
4176334.5,20.999994
4176334.5,20.999994
4176900,21.731043
4177363,22.999994
4177363,22.999994
4177800,23.644129
4178700,23.246454
4179600,22.52096
4180500,21.978144
4181400,21.63006
4182300,21.418146
4183200,21.291376
4184100,21.216242
4185000,21.172174
4185900,21.146723
4186800,21.13244
4187700,21.12472
4188600,21.120752
4189500,21.11886
4190400,21.118952
4191300,21.122034
4192200,21.12832
4193100,21.136835
4194000,21.145197
4194900,21.151117
4195800,21.15365
4196700,21.153772
4197600,21.153193
4198500,21.152887
4199400,21.153559
4200300,21.155756
4201200,21.16015
4202100,21.167444
4203000,21.177515
4203900,21.189234
4204800,21.201075
4205700,21.21206
4206600,21.2214
4207500,21.228693
4208400,21.233606
4209300,21.235895
4210200,21.23556
4211100,21.233088
4212000,21.229334
4212900,21.224878
4213800,21.220057
4214700,21.21496
4215600,21.20962
4216500,21.204187
4217400,21.198725
4218300,21.193262
4219200,21.18783
4220100,21.182367
4221000,21.176905
4221900,21.171442
4222800,21.165888
4223700,21.160273
4224600,21.154566
4225500,21.148798
4226400,21.142939
4227300,21.137018
4228200,21.131006
4229100,21.124933
4230000,21.11886
4230900,21.112696
4231800,21.10647
4232700,21.100153
4233600,21.093744
4234500,21.087214
4235400,21.080622
4236300,21.074
4237200,21.067347
4238100,21.060694
4239000,21.05401
4239900,21.047297
4240800,21.040583
4241700,21.033808
4242600,21.027063
4243500,21.020288
4244400,21.013575
4245300,21.006891
4246200,21.0003
4246241,20.999994
4246241,20.999994
4247100,22.50683
4247269,22.999994
4247269,22.999994
4248000,23.652124
4248900,23.021387
4249800,22.343805
4250700,21.864405
4251600,21.554743
4252500,21.358728
4253400,21.233942
4254300,21.152979
4255200,21.099024
4256100,21.061853
4257000,21.035212
4257900,21.015314
4258792,20.999994
4258792,20.999994
4258800,20.999994
4259700,22.649073
4259820,22.999994
4259820,22.999994
4260600,23.628077
4261500,22.968073
4262400,22.296259
4263300,21.82577
4264200,21.52279
4265100,21.331293
4266000,21.209436
4266900,21.130365
4267800,21.077631
4268700,21.041285
4269600,21.015253
4270283,20.999994
4270283,20.999994
4270500,21.113428
4271311,22.999994
4271311,22.999994
4271400,23.228449
4272300,23.511103
4273200,22.788874
4274100,22.158838
4275000,21.73086
4275900,21.457392
4276800,21.28448
4277700,21.173975
4278600,21.1018
4279500,21.053278
4280400,21.019495
4281093,20.999994
4281093,20.999994
4281300,21.102411
4282122,22.999994
4282122,22.999994
4282200,23.203394
4283100,23.513971
4284000,22.7904
4284900,22.15594
4285800,21.72442
4286700,21.448572
4287600,21.274012
4288500,21.162348
4289400,21.089258
4290300,21.039972
4291200,21.005487
4291374.5,20.999994
4291374.5,20.999994
4292100,22.133905
4292404.5,22.999994
4292404.5,22.999994
4293000,23.664637
4293900,23.102716
4294800,22.390436
4295700,21.873957
4296600,21.538263
4297500,21.325617
4298400,21.190424
4299300,21.102777
4300200,21.044306
4301100,21.003748
4301201,20.999994
4301201,20.999994
4302000,22.33288
4302232,22.999994
4302232,22.999994
4302900,23.650202
4303800,23.032557
4304700,22.328821
4305600,21.826197
4306500,21.500483
4307400,21.29391
4308300,21.162104
4309200,21.076258
4310100,21.018732
4310483,20.999994
4310483,20.999994
4311000,21.614466
4311515.5,22.999994
4311515.5,22.999994
4311900,23.610682
4312800,23.26385
4313700,22.518915
4314600,21.948359
4315500,21.57226
4316400,21.333338
4317300,21.181635
4318200,21.083673
4319100,21.018732
4319439.5,20.999994
4319439.5,20.999994
4320000,21.711634
4320473.5,22.999994
4320473.5,22.999994
4320900,23.629663
4321800,23.222559
4322700,22.478601
4323600,21.91659
4324500,21.54745
4325400,21.313166
4326300,21.164362
4327200,21.06817
4328100,21.004328
4328175.5,20.999994
4328175.5,20.999994
4329000,22.396357
4329210,22.999994
4329210,22.999994
4329900,23.634089
4330800,22.991114
4331700,22.284021
4332600,21.782373
4333500,21.458155
4334400,21.252863
4335300,21.121973
4336200,21.036768
4336738.5,20.999994
4336738.5,20.999994
4337100,21.306574
4337774,22.999994
4337774,22.999994
4338000,23.462519
4338900,23.376825
4339800,22.61944
4340700,22.006342
4341600,21.596582
4342500,21.33529
4343400,21.169275
4344300,21.062403
4345087,20.999994
4345087,20.999994
4345200,21.026117
4346100,22.934778
4346122.5,22.999994
4346122.5,22.999994
4347000,23.550837
4347900,22.834589
4348800,22.17547
4349700,21.72906
4350600,21.451044
4351500,21.284235
4352400,21.187403
4353300,21.13418
4354200,21.107935
4355100,21.097956
4356000,21.096857
4356900,21.099665
4357800,21.103327
4358700,21.10644
4359600,21.108301
4360500,21.108515
4361400,21.106836
4362300,21.103632
4363200,21.09936
4364100,21.094324
4365000,21.0888
4365900,21.083033
4366800,21.077234
4367700,21.071405
4368600,21.065577
4369500,21.059778
4370400,21.05395
4371300,21.04809
4372200,21.0422
4373100,21.03628
4374000,21.03042
4374900,21.024714
4375800,21.01919
4376700,21.013819
4377600,21.008387
4378500,21.00274
4378918.5,20.999994
4378918.5,20.999994
4379400,21.540583
4379947,22.999994
4379947,22.999994
4380300,23.60229
4381200,23.331934
4382100,22.606195
4383000,22.04104
4383900,21.66662
4384800,21.4284
4385700,21.277124
4386600,21.17953
4387500,21.114893
4388400,21.070612
4389300,21.039087
4390200,21.01565
4390961,20.999994
4390961,20.999994
4391100,21.04571
4391989,22.999994
4391989,22.999994
4392000,23.031458
4392900,23.55993
4393800,22.853357
4394700,22.205866
4395600,21.761103
4396500,21.475763
4397400,21.294977
4398300,21.179193
4399200,21.103327
4400100,21.052027
4401000,21.016016
4401515,20.999994
4401515,20.999994
4401900,21.3529
4402544.5,22.999994
4402544.5,22.999994
4402800,23.504084
4403700,23.38357
4404600,22.642572
4405500,22.046564
4406400,21.648706
4407300,21.395044
4408200,21.233942
4409100,21.13003
4410000,21.061213
4410900,21.014032
4411241,20.999994
4411241,20.999994
4411800,21.711329
4412272.5,22.999994
4412272.5,22.999994
4412700,23.633875
4413600,23.234125
4414500,22.495142
4415400,21.935694
4416300,21.56753
4417200,21.333246
4418100,21.183924
4419000,21.086939
4419900,21.022058
4420303,20.999994
4420303,20.999994
4420800,21.569513
4421336.5,22.999994
4421336.5,22.999994
4421700,23.596186
4422600,23.275232
4423500,22.525324
4424400,21.946985
4425300,21.56457
4426200,21.320887
4427100,21.165522
4428000,21.06463
4428857,20.999994
4428857,20.999994
4428900,21.001978
4429800,22.730433
4429892.5,22.999994
4429892.5,22.999994
4430700,23.584253
4431600,22.882257
4432500,22.195856
4433400,21.718653
4434300,21.411707
4435200,21.217463
4436100,21.094019
4437000,21.014765
4437221.5,20.999994
4437221.5,20.999994
4437900,22.00033
4438256.5,22.999994
4438256.5,22.999994
4438800,23.65359
4439700,23.121912
4440600,22.399805
4441500,21.878595
4442400,21.54745
4443300,21.3464
4444200,21.226984
4445100,21.156916
4446000,21.1159
4446900,21.091578
4447800,21.07641
4448700,21.066156
4449600,21.058313
4450500,21.051294
4451400,21.044306
4452300,21.037134
4453200,21.029902
4454100,21.022821
4455000,21.016016
4455900,21.009546
4456800,21.003504
4457356,20.999994
4457356,20.999994
4457700,21.284052
4458383,22.999994
4458383,22.999994
4458600,23.459345
4459500,23.43841
4460400,22.715815
4461300,22.12478
4462200,21.73205
4463100,21.485804
4464000,21.333948
4464900,21.24032
4465800,21.182062
4466700,21.145105
4467600,21.12063
4468500,21.103022
4469400,21.089167
4470300,21.07757
4471200,21.06759
4472100,21.058771
4473000,21.050745
4473900,21.043268
4474800,21.036127
4475700,21.029291
4476600,21.022669
4477500,21.01626
4478400,21.009974
4479300,21.003748
4479852.5,20.999994
4479852.5,20.999994
4480200,21.289362
4480880,22.999994
4480880,22.999994
4481100,23.463343
4482000,23.434015
4482900,22.708307
4483800,22.113367
4484700,21.714685
4485600,21.460749
4486500,21.300074
4487400,21.197199
4488300,21.129816
4489200,21.084375
4490100,21.052637
4491000,21.029596
4491900,21.01214
4492681.5,20.999994
4492681.5,20.999994
4492800,21.032892
4493700,22.972437
4493709.5,22.999994
4493709.5,22.999994
4494600,23.575556
4495500,22.878046
4496400,22.229181
4497300,21.782434
4498200,21.496119
4499100,21.31518
4500000,21.199884
4500900,21.124872
4501800,21.074732
4502700,21.040064
4503600,21.015131
4504309.5,20.999994
4504309.5,20.999994
4504500,21.08697
4505337.5,22.999994
4505337.5,22.999994
4505400,23.166925
4506300,23.529078
4507200,22.81219
4508100,22.176905
4509000,21.743982
4509900,21.467249
4510800,21.292414
4511700,21.180872
4512600,21.10821
4513500,21.059504
4514400,21.02572
4515300,21.001398
4515360.5,20.999994
4515360.5,20.999994
4516200,22.450983
4516389,22.999994
4516389,22.999994
4517100,23.647547
4518000,23.01571
4518900,22.327478
4519800,21.840326
4520700,21.526575
4521600,21.330103
4522500,21.208735
4523400,21.134974
4524300,21.090967
4525200,21.065058
4526100,21.04989
4527000,21.04107
4527900,21.03634
4528800,21.034723
4529700,21.03573
4530600,21.038904
4531500,21.04339
4532400,21.04809
4533300,21.051966
4534200,21.054407
4535100,21.055567
4536000,21.055841
4536900,21.055506
4537800,21.054834
4538700,21.054316
4539600,21.054407
4540500,21.055628
4541400,21.057978
4542300,21.060877
4543200,21.063532
4544100,21.065607
4545000,21.06701
4545900,21.067652
4546800,21.067438
4547700,21.066217
4548600,21.06405
4549500,21.060999
4550400,21.057367
4551300,21.05343
4552200,21.049433
4553100,21.045404
4554000,21.041254
4554900,21.036829
4555800,21.032068
4556700,21.027063
4557600,21.021875
4558500,21.016626
4559400,21.011347
4560300,21.006037
4561200,21.000727
4561324.5,20.999994
4561324.5,20.999994
4562100,22.272425
4562352,22.999994
4562352,22.999994
4563000,23.673212
4563900,23.093073
4564800,22.402124
4565700,21.90545
4566600,21.58349
4567500,21.379908
4568400,21.250818
4569300,21.167536
4570200,21.112452
4571100,21.074915
4572000,21.048365
4572900,21.028894
4573800,21.013971
4574700,21.00207
4574877,20.999994
4574877,20.999994
4575600,22.13122
4575904.5,22.999994
4575904.5,22.999994
4576500,23.674799
4577400,23.127619
4578300,22.42541
4579200,21.91546
4580100,21.584253
4581000,21.374994
4581900,21.242517
4582800,21.157373
4583700,21.101282
4584600,21.063288
4585500,21.036676
4586400,21.017359
4587300,21.002802
4587502.5,20.999994
4587502.5,20.999994
4588200,22.063044
4588530,22.999994
4588530,22.999994
4589100,23.674341
4590000,23.147058
4590900,22.440607
4591800,21.925013
4592700,21.590204
4593600,21.379358
4594500,21.246637
4595400,21.162012
4596300,21.106897
4597200,21.070063
4598100,21.044703
4599000,21.026606
4599900,21.01327
4600800,21.003046
4601114,20.999994
4601114,20.999994
4601700,21.782251
4602140.5,22.999994
4602140.5,22.999994
4602600,23.65777
4603500,23.244501
4604400,22.527979
4605300,21.991053
4606200,21.64184
4607100,21.4237
4608000,21.288202
4608900,21.20318
4609800,21.148737
4610700,21.113092
4611600,21.089075
4612500,21.072382
4613400,21.060297
4614300,21.051264
4615200,21.044336
4616100,21.038904
4617000,21.03451
4617900,21.030878
4618800,21.027765
4619700,21.025019
4620600,21.022547
4621500,21.020258
4622400,21.018152
4623300,21.016108
4624200,21.014124
4625100,21.01217
4626000,21.010218
4626900,21.008204
4627800,21.006159
4628700,21.004084
4629600,21.002008
4630475,20.999994
4630475,20.999994
4630500,21.001215
4631400,22.69964
4631502,22.999994
4631502,22.999994
4632300,23.632166
4633200,22.976984
4634100,22.317621
4635000,21.85766
4635900,21.56286
4636800,21.377771
4637700,21.261194
4638600,21.186762
4639500,21.138239
4640400,21.10589
4641300,21.083673
4642200,21.067957
4643100,21.056452
4644000,21.047724
4644900,21.040827
4645800,21.035212
4646700,21.030512
4647600,21.026392
4648500,21.02276
4649400,21.019373
4650300,21.01623
4651200,21.013208
4652100,21.010279
4653000,21.00741
4653900,21.004572
4654800,21.001795
4655373.5,20.999994
4655373.5,20.999994
4655700,21.256556
4656400.5,22.999994
4656400.5,22.999994
4656600,23.435083
4657500,23.453852
4658400,22.733454
4659300,22.13769
4660200,21.73852
4661100,21.485132
4662000,21.325861
4662900,21.224878
4663800,21.159723
4664700,21.116693
4665600,21.087488
4666500,21.06701
4667400,21.052149
4668300,21.04101
4669200,21.032282
4670100,21.025232
4671000,21.019312
4671900,21.014185
4672800,21.009638
4673700,21.005457
4674600,21.001581
4674977,20.999994
4674977,20.999994
4675500,21.633966
4676003.5,22.999994
4676003.5,22.999994
4676400,23.631525
4677300,23.302485
4678200,22.583063
4679100,22.031519
4680000,21.668634
4680900,21.439203
4681800,21.294733
4682700,21.202723
4683600,21.14297
4684500,21.103174
4685400,21.075861
4686300,21.056452
4687200,21.04217
4688100,21.031183
4689000,21.022364
4689900,21.014856
4690800,21.008234
4691700,21.002161
4692033.5,20.999994
4692033.5,20.999994
4692600,21.733759
4693060.5,22.999994
4693060.5,22.999994
4693500,23.6513
4694400,23.263697
4695300,22.5451
4696200,22.001245
4697100,21.644129
4698000,21.417994
4698900,21.275019
4699800,21.183313
4700700,21.123072
4701600,21.0823
4702500,21.053644
4703400,21.03274
4704300,21.01681
4705200,21.004114
4705534.5,20.999994
4705534.5,20.999994
4706100,21.731989
4706562,22.999994
4706562,22.999994
4707000,23.648432
4707900,23.257257
4708800,22.535059
4709700,21.988672
4710600,21.629847
4711500,21.40243
4712400,21.258387
4713300,21.165735
4714200,21.1047
4715100,21.063227
4716000,21.03399
4716900,21.012537
4717569,20.999994
4717569,20.999994
4717800,21.128748
4718597,22.999994
4718597,22.999994
4718700,23.259577
4719600,23.504725
4720500,22.782648
4721400,22.157373
4722300,21.733332
4723200,21.462519
4724100,21.291346
4725000,21.18197
4725900,21.11059
4726800,21.062616
4727700,21.02923
4728600,21.00509
4728829.5,20.999994
4728829.5,20.999994
4729500,21.991266
4729858,22.999994
4729858,22.999994
4730400,23.668879
4731300,23.159449
4732200,22.444117
4733100,21.918543
4734000,21.575983
4734900,21.359217
4735800,21.221796
4736700,21.133234
4737600,21.074732
4738500,21.034815
4739400,21.006586
4739658,20.999994
4739658,20.999994
4740300,21.917871
4740686.5,22.999994
4740686.5,22.999994
4741200,23.664179
4742100,23.180231
4743000,22.459833
4743900,21.926905
4744800,21.578943
4745700,21.358728
4746600,21.219202
4747500,21.129389
4748400,21.070154
4749300,21.029871
4750200,21.00149
4750256,20.999994
4750256,20.999994
4751100,22.462946
4751285,22.999994
4751285,22.999994
4752000,23.644312
4752900,23.008142
4753800,22.31927
4754700,21.831964
4755600,21.517664
4756500,21.319239
4757400,21.193384
4758300,21.112146
4759200,21.058313
4760100,21.021479
4760818.5,20.999994
4760818.5,20.999994
4761000,21.078333
4761847.5,22.999994
4761847.5,22.999994
4761900,23.142511
4762800,23.529657
4763700,22.810602
4764600,22.170923
4765500,21.734858
4766400,21.456202
4767300,21.280237
4768200,21.168055
4769100,21.094995
4770000,21.046076
4770900,21.01214
4771312.5,20.999994
4771312.5,20.999994
4771800,21.555262
4772341.5,22.999994
4772341.5,22.999994
4772700,23.599756
4773600,23.30456
4774500,22.568384
4775400,21.998987
4776300,21.623377
4777200,21.3854
4778100,21.234919
4779000,21.13833
4779900,21.074793
4780800,21.031763
4781700,21.001612
4781758,20.999994
4781758,20.999994
4782600,22.456629
4782787.5,22.999994
4782787.5,22.999994
4783500,23.644312
4784400,23.008814
4785300,22.319666
4786200,21.832666
4787100,21.519617
4788000,21.324274
4788900,21.204645
4789800,21.133173
4790700,21.0917
4791600,21.067377
4792500,21.05166
4793400,21.039667
4794300,21.029596
4795200,21.021143
4796100,21.013819
4797000,21.007288
4797900,21.001276
4798100.5,20.999994
4798100.5,20.999994
4798800,22.068415
4799127.5,22.999994
4799127.5,22.999994
4799700,23.678125
4800600,23.15426
4801500,22.45144
4802400,21.937983
4803300,21.603998
4804200,21.39297
4805100,21.259485
4806000,21.17373
4806900,21.117273
4807800,21.078943
4808700,21.052027
4809600,21.032495
4810500,21.017908
4811400,21.006678
4812056.5,20.999994
4812056.5,20.999994
4812300,21.143793
4813083,22.999994
4813083,22.999994
4813200,23.288599
4814100,23.50387
4815000,22.78634
4815900,22.168787
4816800,21.751001
4817700,21.484674
4818600,21.316553
4819500,21.209314
4820400,21.139399
4821300,21.092585
4822200,21.060144
4823100,21.036829
4824000,21.019373
4824900,21.005701
4825341.5,20.999994
4825341.5,20.999994
4825800,21.49505
4826369,22.999994
4826369,22.999994
4826700,23.583124
4827600,23.34295
4828500,22.613642
4829400,22.042414
4830300,21.663996
4831200,21.42373
4832100,21.271753
4833000,21.17428
4833900,21.110346
4834800,21.067102
4835700,21.036829
4836600,21.014765
4837381,20.999994
4837381,20.999994
4837500,21.033136
4838400,22.97375
4838409,22.999994
4838409,22.999994
4839300,23.573114
4840200,22.873682
4841100,22.223871
4842000,21.776667
4842900,21.490046
4843800,21.308924
4844700,21.193506
4845600,21.118372
4846500,21.06811
4847400,21.033258
4848300,21.008142
4848658.5,20.999994
4848658.5,20.999994
4849200,21.675013
4849687,22.999994
4849687,22.999994
4850100,23.63354
4851000,23.2662
4851900,22.536127
4852800,21.980219
4853700,21.614374
4854600,21.382166
4855500,21.234888
4856400,21.139917
4857300,21.077051
4858200,21.034052
4859100,21.003473
4859222,20.999994
4859222,20.999994
4860000,22.276789
4860251.5,22.999994
4860251.5,22.999994
4860900,23.659388
4861800,23.06103
4862700,22.35824
4863600,21.85412
4864500,21.527613
4865400,21.321405
4866300,21.19082
4867200,21.106836
4868100,21.051477
4869000,21.01385
4869434,20.999994
4869434,20.999994
4869900,21.509333
4870463.5,22.999994
4870463.5,22.999994
4870800,23.583063
4871700,23.32049
4872600,22.58227
4873500,22.006952
4874400,21.62655
4875300,21.3854
4876200,21.23318
4877100,21.135859
4878000,21.072138
4878900,21.029078
4879760.5,20.999994
4879760.5,20.999994
4879800,21.002588
4880700,22.736383
4880790,22.999994
4880790,22.999994
4881600,23.605768
4882500,22.92486
4883400,22.253656
4884300,21.786707
4885200,21.486872
4886100,21.297571
4887000,21.17724
4887900,21.099237
4888800,21.047358
4889700,21.011683
4890077.5,20.999994
4890077.5,20.999994
4890600,21.63122
4891107,22.999994
4891107,22.999994
4891500,23.620905
4892400,23.274775
4893300,22.53979
4894200,21.977472
4895100,21.607172
4896000,21.37234
4896900,21.223627
4897800,21.127985
4898700,21.064966
4899600,21.022058
4900224.5,20.999994
4900224.5,20.999994
4900500,21.18197
4901254.5,22.999994
4901254.5,22.999994
4901400,23.341608
4902300,23.462671
4903200,22.726587
4904100,22.10525
4905000,21.686335
4905900,21.419153
4906800,21.250147
4907700,21.141962
4908600,21.071161
4909500,21.02337
4910095.5,20.999994
4910095.5,20.999994
4910400,21.221674
4911126,22.999994
4911126,22.999994
4911300,23.389887
4912200,23.439325
4913100,22.698877
4914000,22.08285
4914900,21.668818
4915800,21.404963
4916700,21.23797
4917600,21.131006
4918500,21.060846
4919400,21.013391
4919727,20.999994
4919727,20.999994
4920300,21.745234
4920758,22.999994
4920758,22.999994
4921200,23.64004
4922100,23.22378
4923000,22.48794
4923900,21.933771
4924800,21.570246
4925700,21.339777
4926600,21.193628
4927500,21.09942
4928400,21.037134
4929166,20.999994
4929166,20.999994
4929300,21.040613
4930197.5,22.999994
4930197.5,22.999994
4930200,23.007349
4931100,23.547754
4932000,22.829828
4932900,22.172693
4933800,21.721949
4934700,21.433283
4935600,21.250757
4936500,21.134241
4937400,21.058222
4938300,21.007135
4938457,20.999994
4938457,20.999994
4939200,22.177332
4939489,22.999994
4939489,22.999994
4940100,23.656702
4941000,23.073908
4941900,22.358332
4942800,21.842005
4943700,21.506891
4944600,21.294733
4945500,21.159815
4946400,21.072412
4947300,21.014185
4947583,20.999994
4947583,20.999994
4948200,21.849054
4948615.5,22.999994
4948615.5,22.999994
4949100,23.649317
4950000,23.178461
4950900,22.442987
4951800,21.896082
4952700,21.538385
4953600,21.3117
4954500,21.167994
4955400,21.075556
4956300,21.014826
4956589,20.999994
4956589,20.999994
4957200,21.834742
4957621.5,22.999994
4957621.5,22.999994
4958100,23.649378
4959000,23.18899
4959900,22.458765
4960800,21.916773
4961700,21.563868
4962600,21.341425
4963500,21.201075
4964400,21.111048
4965300,21.0516
4966200,21.01092
4966506.5,20.999994
4966506.5,20.999994
4967100,21.79568
4967536.5,22.999994
4967536.5,22.999994
4968000,23.648981
4968900,23.21142
4969800,22.480799
4970700,21.933924
4971600,21.575953
4972500,21.349329
4973400,21.205835
4974300,21.11352
4975200,21.052668
4976100,21.011225
4976411,20.999994
4976411,20.999994
4977000,21.784998
4977441,22.999994
4977441,22.999994
4977900,23.647547
4978800,23.214746
4979700,22.48321
4980600,21.934809
4981500,21.575586
4982400,21.348108
4983300,21.204004
4984200,21.111292
4985100,21.050135
4986000,21.008448
4986229.5,20.999994
4986229.5,20.999994
4986900,21.988062
4987260,22.999994
4987260,22.999994
4987800,23.6625
4988700,23.144953
4989600,22.422815
4990500,21.892847
4991400,21.54754
4992300,21.328974
4993200,21.190332
4994100,21.100855
4995000,21.04159
4995900,21.001001
4995927,20.999994
4995927,20.999994
4996800,22.541254
4996958,22.999994
4996958,22.999994
4997700,23.62832
4998600,22.970667
4999500,22.281916
5000400,21.797358
5001300,21.485071
5002200,21.287622
5003100,21.161982
5004000,21.080347
5004900,21.025782
5005480,20.999994
5005480,20.999994
5005800,21.244287
5006511,22.999994
5006511,22.999994
5006700,23.412806
5007600,23.42428
5008500,22.680292
5009400,22.066248
5010300,21.654413
5011200,21.392145
5012100,21.226282
5013000,21.12005
5013900,21.050348
5014800,21.00323
5014875.5,20.999994
5014875.5,20.999994
5015700,22.402643
5015907,22.999994
5015907,22.999994
5016600,23.64129
5017500,23.006159
5018400,22.30581
5019300,21.80868
5020200,21.487452
5021100,21.284204
5022000,21.15481
5022900,21.070765
5023800,21.014551
5024101,20.999994
5024101,20.999994
5024700,21.805872
5025133.5,22.999994
5025133.5,22.999994
5025600,23.645472
5026500,23.195002
5027400,22.458094
5028300,21.907343
5029200,21.546625
5030100,21.317835
5031000,21.17248
5031900,21.078485
5032800,21.015985
5033098.5,20.999994
5033098.5,20.999994
5033700,21.810602
5034131.5,22.999994
5034131.5,22.999994
5034600,23.64419
5035500,23.188623
5036400,22.450464
5037300,21.900934
5038200,21.543848
5039100,21.320948
5040000,21.183466
5040900,21.099054
5041800,21.047632
5042700,21.01687
5043530,20.999994
5043530,20.999994
5043600,21.01098
5044500,22.83645
5044555.5,22.999994
5044555.5,22.999994
5045400,23.602747
5046300,22.925562
5047200,22.276758
5048100,21.832727
5049000,21.554499
5049900,21.386286
5050800,21.287256
5051700,21.231318
5052600,21.202356
5053500,21.190516
5054400,21.1896
5055300,21.195673
5056200,21.206263
5057100,21.21966
5058000,21.234858
5058900,21.251123
5059800,21.26797
5060700,21.284906
5061600,21.301416
5062500,21.317194
5063400,21.332026
5064300,21.345942
5065200,21.359003
5066100,21.371454
5067000,21.383326
5067900,21.394464
5068800,21.404291
5069700,21.412043
5070600,21.417078
5071500,21.41958
5072400,21.4201
5073300,21.419123
5074200,21.416834
5075100,21.413538
5076000,21.409418
5076900,21.404657
5077800,21.399439
5078700,21.393854
